timestamp_utc;kWh_to_installation;kWh_to_grid;kvarh_to_installation;kvarh_to_grid
2023-11-22 01:15:00+00:00;0.525;0.0;0.027;0.0
2023-11-22 01:30:00+00:00;0.494;0.0;0.003;0.003
2023-11-22 01:45:00+00:00;0.654;0.0;0.024;0.0
2023-11-22 02:00:00+00:00;0.523;0.0;0.024;0.0
2023-11-22 02:15:00+00:00;0.51;0.0;0.011;0.001
2023-11-22 02:30:00+00:00;0.51;0.0;0.031;0.001
2023-11-22 02:45:00+00:00;0.562;0.0;0.022;0.0
2023-11-22 03:00:00+00:00;0.609;0.0;0.016;0.001
2023-11-22 03:15:00+00:00;0.506;0.0;0.017;0.0
2023-11-22 03:30:00+00:00;0.511;0.0;0.019;0.0
2023-11-22 03:45:00+00:00;0.507;0.0;0.008;0.0
2023-11-22 04:00:00+00:00;0.556;0.0;0.016;0.0
2023-11-22 04:15:00+00:00;0.587;0.0;0.008;0.0
2023-11-22 04:30:00+00:00;0.513;0.0;0.02;0.0
2023-11-22 04:45:00+00:00;0.426;0.0;0.01;0.073
2023-11-22 05:00:00+00:00;0.236;0.0;0.0;0.208
2023-11-22 05:15:00+00:00;0.309;0.0;0.0;0.206
2023-11-22 05:30:00+00:00;0.345;0.0;0.0;0.219
2023-11-22 05:45:00+00:00;0.462;0.0;0.0;0.216
2023-11-22 06:00:00+00:00;0.968;0.0;0.0;0.216
2023-11-22 06:15:00+00:00;0.827;0.0;0.0;0.202
2023-11-22 06:30:00+00:00;0.483;0.0;0.0;0.21
2023-11-22 06:45:00+00:00;0.469;0.0;0.0;0.255
2023-11-22 07:00:00+00:00;0.342;0.0;0.0;0.286
2023-11-22 07:15:00+00:00;0.351;0.0;0.0;0.268
2023-11-22 07:30:00+00:00;0.319;0.0;0.0;0.291
2023-11-22 07:45:00+00:00;0.46;0.0;0.015;0.083
2023-11-22 08:00:00+00:00;0.808;0.0;0.017;0.013
2023-11-22 08:15:00+00:00;0.5;0.0;0.014;0.015
2023-11-22 08:30:00+00:00;0.501;0.0;0.03;0.001
2023-11-22 08:45:00+00:00;0.29;0.0;0.036;0.04
2023-11-22 09:00:00+00:00;0.18;0.0;0.0;0.096
2023-11-22 09:15:00+00:00;0.259;0.0;0.0;0.109
2023-11-22 09:30:00+00:00;0.358;0.0;0.0;0.099
2023-11-22 09:45:00+00:00;0.718;0.0;0.001;0.099
2023-11-22 10:00:00+00:00;0.751;0.0;0.002;0.045
2023-11-22 10:15:00+00:00;0.479;0.0;0.002;0.056
2023-11-22 10:30:00+00:00;0.237;0.0;0.018;0.08
2023-11-22 10:45:00+00:00;0.228;0.0;0.0;0.069
2023-11-22 11:00:00+00:00;0.143;0.0;0.0;0.077
2023-11-22 11:15:00+00:00;0.179;0.0;0.0;0.108
2023-11-22 11:30:00+00:00;0.076;0.001;0.0;0.118
2023-11-22 11:45:00+00:00;0.058;0.002;0.002;0.107
2023-11-22 12:00:00+00:00;0.121;0.001;0.0;0.129
2023-11-22 12:15:00+00:00;0.002;0.001;0.0;0.016
2023-11-22 12:30:00+00:00;0.015;0.001;0.0;0.048
2023-11-22 12:45:00+00:00;0.108;0.0;0.0;0.176
2023-11-22 13:00:00+00:00;0.081;0.0;0.0;0.193
2023-11-22 13:15:00+00:00;0.116;0.0;0.0;0.181
2023-11-22 13:30:00+00:00;0.154;0.0;0.0;0.169
2023-11-22 13:45:00+00:00;0.174;0.0;0.0;0.186
2023-11-22 14:00:00+00:00;1.123;0.0;0.0;0.324
2023-11-22 14:15:00+00:00;1.597;0.0;0.0;0.428
2023-11-22 14:30:00+00:00;0.139;0.0;0.0;0.178
2023-11-22 14:45:00+00:00;0.152;0.0;0.0;0.234
2023-11-22 15:00:00+00:00;0.186;0.0;0.0;0.301
2023-11-22 15:15:00+00:00;0.203;0.0;0.0;0.288
2023-11-22 15:30:00+00:00;0.234;0.0;0.0;0.267
2023-11-22 15:45:00+00:00;0.374;0.0;0.001;0.146
2023-11-22 16:00:00+00:00;0.522;0.0;0.018;0.016
2023-11-22 16:15:00+00:00;0.618;0.0;0.04;0.0
2023-11-22 16:30:00+00:00;0.542;0.0;0.068;0.0
2023-11-22 16:45:00+00:00;0.53;0.0;0.053;0.0
2023-11-22 17:00:00+00:00;0.562;0.0;0.046;0.0
2023-11-22 17:15:00+00:00;0.649;0.0;0.083;0.0
2023-11-22 17:30:00+00:00;0.629;0.0;0.089;0.0
2023-11-22 17:45:00+00:00;0.615;0.0;0.054;0.0
2023-11-22 18:00:00+00:00;0.631;0.0;0.071;0.0
2023-11-22 18:15:00+00:00;0.747;0.0;0.071;0.0
2023-11-22 18:30:00+00:00;0.664;0.0;0.072;0.0
2023-11-22 18:45:00+00:00;0.687;0.0;0.088;0.0
2023-11-22 19:00:00+00:00;1.035;0.0;0.133;0.0
2023-11-22 19:15:00+00:00;0.84;0.0;0.133;0.0
2023-11-22 19:30:00+00:00;0.808;0.0;0.128;0.0
2023-11-22 19:45:00+00:00;0.81;0.0;0.12;0.0
2023-11-22 20:00:00+00:00;0.727;0.0;0.138;0.001
2023-11-22 20:15:00+00:00;0.692;0.0;0.103;0.0
2023-11-22 20:30:00+00:00;0.741;0.0;0.099;0.0
2023-11-22 20:45:00+00:00;0.846;0.0;0.103;0.0
2023-11-22 21:00:00+00:00;0.677;0.0;0.077;0.0
2023-11-22 21:15:00+00:00;0.695;0.0;0.083;0.0
2023-11-22 21:30:00+00:00;0.713;0.0;0.119;0.0
2023-11-22 21:45:00+00:00;0.664;0.0;0.059;0.0
2023-11-22 22:00:00+00:00;0.608;0.0;0.045;0.0
2023-11-22 22:15:00+00:00;0.649;0.0;0.078;0.0
2023-11-22 22:30:00+00:00;0.626;0.0;0.052;0.0
2023-11-22 22:45:00+00:00;0.613;0.0;0.04;0.0
2023-11-22 23:00:00+00:00;0.651;0.0;0.058;0.0
2023-11-22 23:15:00+00:00;0.74;0.0;0.059;0.0
2023-11-22 23:30:00+00:00;0.614;0.0;0.046;0.0
2023-11-22 23:45:00+00:00;0.593;0.0;0.025;0.0
2023-11-23 00:00:00+00:00;0.659;0.0;0.01;0.0
2023-11-23 00:15:00+00:00;0.636;0.0;0.013;0.007
2023-11-23 00:30:00+00:00;0.602;0.0;0.026;0.0
2023-11-23 00:45:00+00:00;0.558;0.0;0.02;0.0
2023-11-23 01:00:00+00:00;0.553;0.0;0.017;0.001
2023-11-23 01:15:00+00:00;0.538;0.0;0.023;0.001
2023-11-23 01:30:00+00:00;0.666;0.0;0.015;0.0
2023-11-23 01:45:00+00:00;0.513;0.0;0.017;0.0
2023-11-23 02:00:00+00:00;0.505;0.0;0.005;0.004
2023-11-23 02:15:00+00:00;0.537;0.0;0.034;0.001
2023-11-23 02:30:00+00:00;0.529;0.0;0.023;0.0
2023-11-23 02:45:00+00:00;0.513;0.0;0.012;0.002
2023-11-23 03:00:00+00:00;0.517;0.0;0.011;0.001
2023-11-23 03:15:00+00:00;0.547;0.0;0.044;0.0
2023-11-23 03:30:00+00:00;0.518;0.0;0.009;0.004
2023-11-23 03:45:00+00:00;0.641;0.0;0.012;0.001
2023-11-23 04:00:00+00:00;0.551;0.0;0.036;0.0
2023-11-23 04:15:00+00:00;0.528;0.0;0.039;0.001
2023-11-23 04:30:00+00:00;0.523;0.0;0.014;0.001
2023-11-23 04:45:00+00:00;0.446;0.0;0.025;0.071
2023-11-23 05:00:00+00:00;0.252;0.0;0.0;0.217
2023-11-23 05:15:00+00:00;0.252;0.0;0.0;0.209
2023-11-23 05:30:00+00:00;0.285;0.0;0.0;0.174
2023-11-23 05:45:00+00:00;0.25;0.0;0.0;0.214
2023-11-23 06:00:00+00:00;0.278;0.0;0.0;0.223
2023-11-23 06:15:00+00:00;0.773;0.0;0.0;0.184
2023-11-23 06:30:00+00:00;0.566;0.0;0.0;0.23
2023-11-23 06:45:00+00:00;0.64;0.0;0.0;0.322
2023-11-23 07:00:00+00:00;0.755;0.0;0.0;0.256
2023-11-23 07:15:00+00:00;0.347;0.0;0.005;0.021
2023-11-23 07:30:00+00:00;0.328;0.0;0.005;0.025
2023-11-23 07:45:00+00:00;0.316;0.0;0.001;0.051
2023-11-23 08:00:00+00:00;0.113;0.0;0.0;0.157
2023-11-23 08:15:00+00:00;0.007;0.002;0.0;0.044
2023-11-23 08:30:00+00:00;0.033;0.003;0.005;0.064
2023-11-23 08:45:00+00:00;0.11;0.0;0.002;0.095
2023-11-23 09:00:00+00:00;0.033;0.001;0.001;0.06
2023-11-23 09:15:00+00:00;0.07;0.0;0.0;0.136
2023-11-23 09:30:00+00:00;0.09;0.0;0.0;0.114
2023-11-23 09:45:00+00:00;0.071;0.0;0.0;0.161
2023-11-23 10:00:00+00:00;0.08;0.001;0.0;0.163
2023-11-23 10:15:00+00:00;0.008;0.001;0.0;0.014
2023-11-23 10:30:00+00:00;0.001;0.001;0.001;0.008
2023-11-23 10:45:00+00:00;0.002;0.001;0.0;0.009
2023-11-23 11:00:00+00:00;0.002;0.001;0.001;0.022
2023-11-23 11:15:00+00:00;0.002;0.0;0.0;0.028
2023-11-23 11:30:00+00:00;0.002;0.001;0.003;0.019
2023-11-23 11:45:00+00:00;0.003;0.001;0.003;0.023
2023-11-23 12:00:00+00:00;0.002;0.001;0.0;0.03
2023-11-23 12:15:00+00:00;0.003;0.0;0.009;0.022
2023-11-23 12:30:00+00:00;0.002;0.001;0.013;0.016
2023-11-23 12:45:00+00:00;0.003;0.002;0.008;0.019
2023-11-23 13:00:00+00:00;0.362;0.001;0.0;0.231
2023-11-23 13:15:00+00:00;0.003;0.002;0.0;0.093
2023-11-23 13:30:00+00:00;0.002;0.002;0.012;0.023
2023-11-23 13:45:00+00:00;0.002;0.001;0.058;0.0
2023-11-23 14:00:00+00:00;0.055;0.003;0.042;0.018
2023-11-23 14:15:00+00:00;0.003;0.002;0.037;0.003
2023-11-23 14:30:00+00:00;0.002;0.001;0.003;0.017
2023-11-23 14:45:00+00:00;0.001;0.001;0.003;0.008
2023-11-23 15:00:00+00:00;0.001;0.001;0.0;0.017
2023-11-23 15:15:00+00:00;0.001;0.002;0.0;0.047
2023-11-23 15:30:00+00:00;0.001;0.001;0.0;0.056
2023-11-23 15:45:00+00:00;0.036;0.002;0.05;0.034
2023-11-23 16:00:00+00:00;0.867;0.0;0.007;0.017
2023-11-23 16:15:00+00:00;0.824;0.0;0.095;0.0
2023-11-23 16:30:00+00:00;0.854;0.0;0.1;0.0
2023-11-23 16:45:00+00:00;0.973;0.0;0.128;0.0
2023-11-23 17:00:00+00:00;1.692;0.0;0.103;0.058
2023-11-23 17:15:00+00:00;0.979;0.0;0.125;0.0
2023-11-23 17:30:00+00:00;0.819;0.0;0.106;0.0
2023-11-23 17:45:00+00:00;0.839;0.0;0.127;0.0
2023-11-23 18:00:00+00:00;0.8;0.0;0.086;0.0
2023-11-23 18:15:00+00:00;0.81;0.0;0.096;0.0
2023-11-23 18:30:00+00:00;0.951;0.0;0.111;0.0
2023-11-23 18:45:00+00:00;0.807;0.0;0.105;0.0
2023-11-23 19:00:00+00:00;0.79;0.0;0.082;0.0
2023-11-23 19:15:00+00:00;0.806;0.0;0.101;0.0
2023-11-23 19:30:00+00:00;0.837;0.0;0.093;0.0
2023-11-23 19:45:00+00:00;1.001;0.0;0.09;0.0
2023-11-23 20:00:00+00:00;0.912;0.0;0.142;0.0
2023-11-23 20:15:00+00:00;1.567;0.0;0.07;0.06
2023-11-23 20:30:00+00:00;3.476;0.0;0.0;0.232
2023-11-23 20:45:00+00:00;3.44;0.0;0.0;0.24
2023-11-23 21:00:00+00:00;3.436;0.0;0.0;0.227
2023-11-23 21:15:00+00:00;3.526;0.0;0.0;0.26
2023-11-23 21:30:00+00:00;3.425;0.0;0.003;0.252
2023-11-23 21:45:00+00:00;3.401;0.0;0.004;0.245
2023-11-23 22:00:00+00:00;3.325;0.0;0.0;0.243
2023-11-23 22:15:00+00:00;3.332;0.0;0.0;0.269
2023-11-23 22:30:00+00:00;3.346;0.0;0.0;0.262
2023-11-23 22:45:00+00:00;3.338;0.0;0.0;0.279
2023-11-23 23:00:00+00:00;3.329;0.0;0.0;0.265
2023-11-23 23:15:00+00:00;3.321;0.0;0.0;0.267
2023-11-23 23:30:00+00:00;3.269;0.0;0.0;0.3
2023-11-23 23:45:00+00:00;2.716;0.0;0.0;0.275
2023-11-24 00:00:00+00:00;0.702;0.0;0.02;0.0
2023-11-24 00:15:00+00:00;0.666;0.0;0.019;0.0
2023-11-24 00:30:00+00:00;0.604;0.0;0.001;0.001
2023-11-24 00:45:00+00:00;0.617;0.0;0.013;0.001
2023-11-24 01:00:00+00:00;0.63;0.0;0.019;0.0
2023-11-24 01:15:00+00:00;0.586;0.0;0.01;0.008
2023-11-24 01:30:00+00:00;0.541;0.0;0.01;0.006
2023-11-24 01:45:00+00:00;0.527;0.0;0.021;0.0
2023-11-24 02:00:00+00:00;0.498;0.0;0.007;0.001
2023-11-24 02:15:00+00:00;0.533;0.0;0.042;0.0
2023-11-24 02:30:00+00:00;0.552;0.0;0.047;0.0
2023-11-24 02:45:00+00:00;0.514;0.0;0.02;0.0
2023-11-24 03:00:00+00:00;0.533;0.0;0.025;0.0
2023-11-24 03:15:00+00:00;0.658;0.0;0.03;0.0
2023-11-24 03:30:00+00:00;0.505;0.0;0.021;0.0
2023-11-24 03:45:00+00:00;0.523;0.0;0.016;0.002
2023-11-24 04:00:00+00:00;0.508;0.0;0.024;0.0
2023-11-24 04:15:00+00:00;0.532;0.0;0.034;0.0
2023-11-24 04:30:00+00:00;0.502;0.0;0.013;0.003
2023-11-24 04:45:00+00:00;0.428;0.0;0.017;0.075
2023-11-24 05:00:00+00:00;0.254;0.0;0.0;0.192
2023-11-24 05:15:00+00:00;0.226;0.0;0.0;0.217
2023-11-24 05:30:00+00:00;0.268;0.0;0.0;0.181
2023-11-24 05:45:00+00:00;0.249;0.0;0.0;0.195
2023-11-24 06:00:00+00:00;0.29;0.0;0.0;0.23
2023-11-24 06:15:00+00:00;0.448;0.0;0.0;0.208
2023-11-24 06:30:00+00:00;0.448;0.0;0.0;0.198
2023-11-24 06:45:00+00:00;0.337;0.0;0.0;0.299
2023-11-24 07:00:00+00:00;0.358;0.0;0.0;0.287
2023-11-24 07:15:00+00:00;0.34;0.0;0.0;0.159
2023-11-24 07:30:00+00:00;0.315;0.0;0.0;0.313
2023-11-24 07:45:00+00:00;0.303;0.0;0.0;0.19
2023-11-24 08:00:00+00:00;0.343;0.0;0.0;0.089
2023-11-24 08:15:00+00:00;0.227;0.0;0.0;0.043
2023-11-24 08:30:00+00:00;0.168;0.002;0.002;0.032
2023-11-24 08:45:00+00:00;0.041;0.001;0.002;0.094
2023-11-24 09:00:00+00:00;0.04;0.0;0.0;0.167
2023-11-24 09:15:00+00:00;0.005;0.002;0.0;0.027
2023-11-24 09:30:00+00:00;0.002;0.002;0.001;0.014
2023-11-24 09:45:00+00:00;0.003;0.002;0.003;0.019
2023-11-24 10:00:00+00:00;0.007;0.005;0.01;0.003
2023-11-24 10:15:00+00:00;0.003;0.003;0.007;0.007
2023-11-24 10:30:00+00:00;0.004;0.003;0.007;0.014
2023-11-24 10:45:00+00:00;0.006;0.005;0.014;0.006
2023-11-24 11:00:00+00:00;0.006;0.004;0.003;0.005
2023-11-24 11:15:00+00:00;0.005;0.003;0.001;0.005
2023-11-24 11:30:00+00:00;0.001;0.002;0.0;0.012
2023-11-24 11:45:00+00:00;0.003;0.002;0.001;0.013
2023-11-24 12:00:00+00:00;0.002;0.002;0.001;0.018
2023-11-24 12:15:00+00:00;0.002;0.001;0.01;0.014
2023-11-24 12:30:00+00:00;0.002;0.002;0.001;0.029
2023-11-24 12:45:00+00:00;0.002;0.001;0.002;0.016
2023-11-24 13:00:00+00:00;1.327;0.0;0.0;0.413
2023-11-24 13:15:00+00:00;0.389;0.002;0.0;0.143
2023-11-24 13:30:00+00:00;0.101;0.0;0.0;0.143
2023-11-24 13:45:00+00:00;0.228;0.0;0.0;0.16
2023-11-24 14:00:00+00:00;0.231;0.0;0.0;0.165
2023-11-24 14:15:00+00:00;0.475;0.0;0.0;0.32
2023-11-24 14:30:00+00:00;0.269;0.0;0.0;0.271
2023-11-24 14:45:00+00:00;0.698;0.0;0.0;0.206
2023-11-24 15:00:00+00:00;0.207;0.0;0.0;0.124
2023-11-24 15:15:00+00:00;0.293;0.0;0.0;0.152
2023-11-24 15:30:00+00:00;0.361;0.0;0.0;0.271
2023-11-24 15:45:00+00:00;0.625;0.0;0.005;0.138
2023-11-24 16:00:00+00:00;0.796;0.0;0.045;0.003
2023-11-24 16:15:00+00:00;0.701;0.0;0.07;0.0
2023-11-24 16:30:00+00:00;0.721;0.0;0.061;0.0
2023-11-24 16:45:00+00:00;0.752;0.0;0.078;0.0
2023-11-24 17:00:00+00:00;0.815;0.0;0.081;0.0
2023-11-24 17:15:00+00:00;1.439;0.0;0.034;0.092
2023-11-24 17:30:00+00:00;0.689;0.0;0.052;0.0
2023-11-24 17:45:00+00:00;0.676;0.0;0.039;0.0
2023-11-24 18:00:00+00:00;0.84;0.0;0.072;0.0
2023-11-24 18:15:00+00:00;0.685;0.0;0.055;0.0
2023-11-24 18:30:00+00:00;0.696;0.0;0.039;0.0
2023-11-24 18:45:00+00:00;0.7;0.0;0.034;0.0
2023-11-24 19:00:00+00:00;1.085;0.0;0.072;0.0
2023-11-24 19:15:00+00:00;1.079;0.0;0.065;0.0
2023-11-24 19:30:00+00:00;1.176;0.0;0.057;0.0
2023-11-24 19:45:00+00:00;1.212;0.0;0.081;0.0
2023-11-24 20:00:00+00:00;1.113;0.0;0.076;0.0
2023-11-24 20:15:00+00:00;0.919;0.0;0.06;0.0
2023-11-24 20:30:00+00:00;0.763;0.0;0.055;0.0
2023-11-24 20:45:00+00:00;0.691;0.0;0.031;0.0
2023-11-24 21:00:00+00:00;0.819;0.0;0.032;0.0
2023-11-24 21:15:00+00:00;0.685;0.0;0.06;0.0
2023-11-24 21:30:00+00:00;0.797;0.0;0.045;0.0
2023-11-24 21:45:00+00:00;0.68;0.0;0.058;0.0
2023-11-24 22:00:00+00:00;0.82;0.0;0.063;0.0
2023-11-24 22:15:00+00:00;0.69;0.0;0.072;0.0
2023-11-24 22:30:00+00:00;0.749;0.0;0.055;0.0
2023-11-24 22:45:00+00:00;0.745;0.0;0.063;0.0
2023-11-24 23:00:00+00:00;0.66;0.0;0.036;0.0
2023-11-24 23:15:00+00:00;0.812;0.0;0.053;0.0
2023-11-24 23:30:00+00:00;0.69;0.0;0.068;0.0
2023-11-24 23:45:00+00:00;0.792;0.0;0.035;0.0
2023-11-25 00:00:00+00:00;0.606;0.0;0.012;0.002
2023-11-25 00:15:00+00:00;0.758;0.0;0.035;0.0
2023-11-25 00:30:00+00:00;0.625;0.0;0.05;0.002
2023-11-25 00:45:00+00:00;0.51;0.0;0.005;0.004
2023-11-25 01:00:00+00:00;0.671;0.0;0.027;0.0
2023-11-25 01:15:00+00:00;0.531;0.0;0.029;0.0
2023-11-25 01:30:00+00:00;0.636;0.0;0.011;0.007
2023-11-25 01:45:00+00:00;0.534;0.0;0.031;0.002
2023-11-25 02:00:00+00:00;0.527;0.0;0.025;0.0
2023-11-25 02:15:00+00:00;0.642;0.0;0.005;0.003
2023-11-25 02:30:00+00:00;0.527;0.0;0.028;0.003
2023-11-25 02:45:00+00:00;0.576;0.0;0.021;0.0
2023-11-25 03:00:00+00:00;0.588;0.0;0.007;0.003
2023-11-25 03:15:00+00:00;0.503;0.0;0.005;0.002
2023-11-25 03:30:00+00:00;0.585;0.0;0.025;0.0
2023-11-25 03:45:00+00:00;0.599;0.0;0.017;0.001
2023-11-25 04:00:00+00:00;0.479;0.0;0.007;0.002
2023-11-25 04:15:00+00:00;0.54;0.0;0.024;0.0
2023-11-25 04:30:00+00:00;0.53;0.0;0.007;0.0
2023-11-25 04:45:00+00:00;0.376;0.0;0.011;0.069
2023-11-25 05:00:00+00:00;0.25;0.0;0.0;0.197
2023-11-25 05:15:00+00:00;0.294;0.0;0.0;0.211
2023-11-25 05:30:00+00:00;0.183;0.0;0.0;0.219
2023-11-25 05:45:00+00:00;0.214;0.0;0.0;0.195
2023-11-25 06:00:00+00:00;0.39;0.0;0.0;0.189
2023-11-25 06:15:00+00:00;0.322;0.0;0.0;0.21
2023-11-25 06:30:00+00:00;0.384;0.0;0.0;0.229
2023-11-25 06:45:00+00:00;0.491;0.0;0.0;0.296
2023-11-25 07:00:00+00:00;0.265;0.0;0.006;0.217
2023-11-25 07:15:00+00:00;0.195;0.0;0.001;0.024
2023-11-25 07:30:00+00:00;0.485;0.0;0.0;0.055
2023-11-25 07:45:00+00:00;0.183;0.0;0.001;0.041
2023-11-25 08:00:00+00:00;0.261;0.0;0.0;0.088
2023-11-25 08:15:00+00:00;0.031;0.001;0.0;0.087
2023-11-25 08:30:00+00:00;0.003;0.001;0.0;0.034
2023-11-25 08:45:00+00:00;0.002;0.001;0.0;0.039
2023-11-25 09:00:00+00:00;0.002;0.001;0.0;0.02
2023-11-25 09:15:00+00:00;0.001;0.001;0.001;0.014
2023-11-25 09:30:00+00:00;0.003;0.002;0.005;0.011
2023-11-25 09:45:00+00:00;0.001;0.001;0.002;0.006
2023-11-25 10:00:00+00:00;0.001;0.001;0.016;0.014
2023-11-25 10:15:00+00:00;0.002;0.001;0.0;0.028
2023-11-25 10:30:00+00:00;0.001;0.001;0.006;0.013
2023-11-25 10:45:00+00:00;0.003;0.001;0.001;0.034
2023-11-25 11:00:00+00:00;0.003;0.0;0.0;0.047
2023-11-25 11:15:00+00:00;0.003;0.001;0.0;0.027
2023-11-25 11:30:00+00:00;0.002;0.001;0.0;0.025
2023-11-25 11:45:00+00:00;0.001;0.001;0.001;0.018
2023-11-25 12:00:00+00:00;0.002;0.001;0.001;0.017
2023-11-25 12:15:00+00:00;0.002;0.002;0.0;0.019
2023-11-25 12:30:00+00:00;0.002;0.001;0.0;0.032
2023-11-25 12:45:00+00:00;0.002;0.001;0.0;0.015
2023-11-25 13:00:00+00:00;0.326;0.0;0.0;0.285
2023-11-25 13:15:00+00:00;0.001;0.002;0.0;0.067
2023-11-25 13:30:00+00:00;0.003;0.003;0.0;0.022
2023-11-25 13:45:00+00:00;0.002;0.002;0.0;0.012
2023-11-25 14:00:00+00:00;0.003;0.003;0.015;0.022
2023-11-25 14:15:00+00:00;0.001;0.001;0.001;0.006
2023-11-25 14:30:00+00:00;0.076;0.002;0.0;0.058
2023-11-25 14:45:00+00:00;0.001;0.001;0.0;0.062
2023-11-25 15:00:00+00:00;0.001;0.001;0.0;0.004
2023-11-25 15:15:00+00:00;0.002;0.001;0.002;0.035
2023-11-25 15:30:00+00:00;0.001;0.001;0.002;0.033
2023-11-25 15:45:00+00:00;0.001;0.001;0.039;0.018
2023-11-25 16:00:00+00:00;0.001;0.001;0.102;0.0
2023-11-25 16:15:00+00:00;0.001;0.001;0.129;0.0
2023-11-25 16:30:00+00:00;0.558;0.0;0.083;0.0
2023-11-25 16:45:00+00:00;0.717;0.0;0.072;0.0
2023-11-25 17:00:00+00:00;0.576;0.0;0.087;0.0
2023-11-25 17:15:00+00:00;0.552;0.0;0.07;0.0
2023-11-25 17:30:00+00:00;1.425;0.0;0.04;0.113
2023-11-25 17:45:00+00:00;0.659;0.0;0.106;0.001
2023-11-25 18:00:00+00:00;0.647;0.0;0.079;0.0
2023-11-25 18:15:00+00:00;0.835;0.0;0.067;0.0
2023-11-25 18:30:00+00:00;0.68;0.0;0.098;0.0
2023-11-25 18:45:00+00:00;0.639;0.0;0.076;0.0
2023-11-25 19:00:00+00:00;0.749;0.0;0.077;0.0
2023-11-25 19:15:00+00:00;0.69;0.0;0.099;0.0
2023-11-25 19:30:00+00:00;0.653;0.0;0.076;0.0
2023-11-25 19:45:00+00:00;0.757;0.0;0.06;0.0
2023-11-25 20:00:00+00:00;0.74;0.0;0.099;0.0
2023-11-25 20:15:00+00:00;1.087;0.0;0.107;0.0
2023-11-25 20:30:00+00:00;0.778;0.0;0.068;0.0
2023-11-25 20:45:00+00:00;0.822;0.0;0.084;0.0
2023-11-25 21:00:00+00:00;0.773;0.0;0.079;0.0
2023-11-25 21:15:00+00:00;0.693;0.0;0.064;0.0
2023-11-25 21:30:00+00:00;0.848;0.0;0.09;0.0
2023-11-25 21:45:00+00:00;0.722;0.0;0.069;0.0
2023-11-25 22:00:00+00:00;0.726;0.0;0.067;0.0
2023-11-25 22:15:00+00:00;0.848;0.0;0.077;0.0
2023-11-25 22:30:00+00:00;0.661;0.0;0.051;0.0
2023-11-25 22:45:00+00:00;0.759;0.0;0.08;0.0
2023-11-25 23:00:00+00:00;0.735;0.0;0.065;0.0
2023-11-25 23:15:00+00:00;0.609;0.0;0.003;0.017
2023-11-25 23:30:00+00:00;0.681;0.0;0.007;0.006
2023-11-25 23:45:00+00:00;0.54;0.0;0.021;0.0
2023-11-26 00:00:00+00:00;0.522;0.0;0.009;0.005
2023-11-26 00:15:00+00:00;0.68;0.0;0.012;0.003
2023-11-26 00:30:00+00:00;0.516;0.0;0.016;0.0
2023-11-26 00:45:00+00:00;0.519;0.0;0.006;0.004
2023-11-26 01:00:00+00:00;0.607;0.0;0.001;0.007
2023-11-26 01:15:00+00:00;0.585;0.0;0.027;0.0
2023-11-26 01:30:00+00:00;0.51;0.0;0.008;0.005
2023-11-26 01:45:00+00:00;0.521;0.0;0.007;0.005
2023-11-26 02:00:00+00:00;0.684;0.0;0.013;0.0
2023-11-26 02:15:00+00:00;0.517;0.0;0.004;0.004
2023-11-26 02:30:00+00:00;0.517;0.0;0.008;0.002
2023-11-26 02:45:00+00:00;0.594;0.0;0.032;0.0
2023-11-26 03:00:00+00:00;0.619;0.0;0.005;0.005
2023-11-26 03:15:00+00:00;0.514;0.0;0.009;0.002
2023-11-26 03:30:00+00:00;0.566;0.0;0.046;0.0
2023-11-26 03:45:00+00:00;0.695;0.0;0.019;0.0
2023-11-26 04:00:00+00:00;0.564;0.0;0.04;0.0
2023-11-26 04:15:00+00:00;0.55;0.0;0.038;0.0
2023-11-26 04:30:00+00:00;0.684;0.0;0.008;0.005
2023-11-26 04:45:00+00:00;0.438;0.0;0.021;0.079
2023-11-26 05:00:00+00:00;0.28;0.0;0.0;0.19
2023-11-26 05:15:00+00:00;0.405;0.0;0.0;0.206
2023-11-26 05:30:00+00:00;0.264;0.0;0.0;0.201
2023-11-26 05:45:00+00:00;0.278;0.0;0.0;0.191
2023-11-26 06:00:00+00:00;0.4;0.0;0.0;0.22
2023-11-26 06:15:00+00:00;0.266;0.0;0.0;0.206
2023-11-26 06:30:00+00:00;0.274;0.0;0.0;0.178
2023-11-26 06:45:00+00:00;0.376;0.0;0.0;0.235
2023-11-26 07:00:00+00:00;0.232;0.0;0.0;0.301
2023-11-26 07:15:00+00:00;0.241;0.0;0.0;0.281
2023-11-26 07:30:00+00:00;0.301;0.0;0.0;0.309
2023-11-26 07:45:00+00:00;0.25;0.0;0.0;0.162
2023-11-26 08:00:00+00:00;0.21;0.0;0.0;0.123
2023-11-26 08:15:00+00:00;0.212;0.0;0.0;0.04
2023-11-26 08:30:00+00:00;0.302;0.0;0.0;0.038
2023-11-26 08:45:00+00:00;0.35;0.0;0.002;0.024
2023-11-26 09:00:00+00:00;0.1;0.0;0.0;0.139
2023-11-26 09:15:00+00:00;0.185;0.0;0.0;0.087
2023-11-26 09:30:00+00:00;0.056;0.002;0.012;0.102
2023-11-26 09:45:00+00:00;0.019;0.001;0.0;0.091
2023-11-26 10:00:00+00:00;0.212;0.001;0.0;0.143
2023-11-26 10:15:00+00:00;0.079;0.0;0.0;0.195
2023-11-26 10:30:00+00:00;0.101;0.001;0.0;0.144
