n_train_days,rmse,train_seed
118,0.7308599498339903,8
119,0.7333628860950104,8
120,0.7320482268005523,8
1,1.0033174709099388,9
2,0.8802216072967598,9
3,0.8806664829543713,9
4,0.8779820270880675,9
5,0.8910412831131974,9
6,0.8320911977330443,9
7,0.8281989344088531,9
8,0.7804169752057334,9
9,0.7491383594045314,9
10,0.7422547840047514,9
11,0.741011111676128,9
12,0.7388669452341121,9
13,0.7430677488292786,9
14,0.7353279969146854,9
15,0.738832534231719,9
16,0.7305124479339317,9
17,0.7281030802639908,9
18,0.7310958233174244,9
19,0.7305370069390091,9
20,0.7314892051130035,9
21,0.7300514118766732,9
22,0.7338307493220586,9
23,0.7331218257417846,9
24,0.7326251343204151,9
25,0.7347970790096701,9
26,0.7352554768631065,9
27,0.7339450703104263,9
28,0.7374052461282855,9
29,0.7364423559503167,9
30,0.739773092684877,9
31,0.7398268754413894,9
32,0.7375815196473903,9
33,0.7385813358284183,9
34,0.7402365695504277,9
35,0.738124439771059,9
36,0.738613627562791,9
37,0.7396458728529702,9
38,0.7371617115989247,9
39,0.739276118985937,9
40,0.7340123922494572,9
41,0.7356623529825635,9
42,0.7377016734789302,9
43,0.7391924417142094,9
44,0.7376660390141522,9
45,0.7351718467112236,9
46,0.7381776403780629,9
47,0.7311833193459729,9
48,0.7318501195328542,9
49,0.728611227892811,9
50,0.7328458664871371,9
51,0.7327158143848658,9
52,0.7317335458789318,9
53,0.7319625453772134,9
54,0.7335791217505738,9
55,0.7360232450264891,9
56,0.7365313506643907,9
57,0.7395477321930387,9
58,0.7381895857749463,9
59,0.7333307135474192,9
60,0.7350951554734186,9
61,0.7135737638287784,9
62,0.7141667145382545,9
63,0.7126983686720354,9
64,0.7203807205291365,9
65,0.7206434597487336,9
66,0.7201103158761917,9
67,0.722254430532273,9
68,0.7230689713615873,9
69,0.7235633615686603,9
70,0.7198578235696305,9
71,0.7203076355167939,9
72,0.7205463481047729,9
73,0.7179653990654967,9
74,0.7174415226510485,9
75,0.7159056559430247,9
76,0.715781890174416,9
77,0.7165467263806587,9
78,0.7160963924839473,9
79,0.7159346873499198,9
80,0.7155867046567299,9
81,0.7137343408310795,9
82,0.7120270095065345,9
83,0.7127026825483213,9
84,0.712853878055608,9
85,0.7129983892841962,9
86,0.7151201915404977,9
87,0.7154328827670219,9
88,0.7148217383107057,9
89,0.7140864344453962,9
90,0.7153654039768417,9
91,0.7145796869331442,9
92,0.7146181535347126,9
93,0.7128296658204,9
94,0.7123481111210601,9
95,0.7128205779360667,9
96,0.7123711550848996,9
97,0.7124593433017979,9
98,0.7124623655454824,9
99,0.7139500363818626,9
100,0.7124049386300294,9
101,0.7130871658815611,9
102,0.7117978839255381,9
103,0.7114160159609733,9
104,0.7118829574985958,9
105,0.7172777907679022,9
106,0.7172549354569543,9
107,0.7186201531497558,9
108,0.715359797122755,9
109,0.7150265007131381,9
110,0.7138305944878692,9
111,0.7142870341510841,9
112,0.7152744397654243,9
113,0.7151471763209875,9
114,0.7140507088338173,9
115,0.7137774081352243,9
116,0.7142242080957074,9
117,0.7145863390811171,9
118,0.7136588173862267,9
119,0.7145477477842292,9
120,0.7121848905082032,9
1,1.0139551592295848,10
2,0.8087866821673523,10
3,0.8371917022604697,10
4,0.7822391821277163,10
5,0.776280054017756,10
6,0.7803448233632887,10
7,0.8103711023437244,10
8,0.8118857046185657,10
9,0.8278975961006069,10
10,0.8167480460342375,10
11,0.8086245625367654,10
12,0.8179394560655604,10
13,0.8138347345794529,10
14,0.8164248148731877,10
15,0.7802473252347949,10
16,0.7798147037152987,10
17,0.777758484209889,10
18,0.7740436803869778,10
19,0.7722728328781238,10
20,0.7701738776112479,10
21,0.7730135029155413,10
22,0.7773937850054411,10
23,0.7797127436172036,10
24,0.7773541774042497,10
25,0.7717367354784356,10
26,0.7696274447781688,10
27,0.7656417132513419,10
28,0.7668109448620941,10
29,0.7663063674397527,10
30,0.7672746740889175,10
31,0.767260560885456,10
32,0.7691758359147388,10
33,0.7692006571004006,10
34,0.7671709382689353,10
35,0.7676151386714526,10
36,0.7670381814720596,10
37,0.7652783750802575,10
38,0.766808057829027,10
39,0.7676109400392728,10
40,0.7666561145506637,10
41,0.765153596416426,10
42,0.766382793915655,10
43,0.7681019056950447,10
44,0.7652831981531198,10
45,0.7652417096197521,10
46,0.7612038961252955,10
47,0.763292452227269,10
48,0.7628347173374064,10
49,0.7638483669400289,10
50,0.747917521514975,10
51,0.7504928398095329,10
52,0.752920197320161,10
53,0.7518957405366721,10
54,0.7489391876894648,10
55,0.7483325086089032,10
56,0.7520759076026593,10
57,0.74839738756528,10
58,0.7493404892290031,10
59,0.7499648518145425,10
60,0.7466546472330625,10
61,0.744124140600389,10
62,0.7424850349701659,10
63,0.7437802068028105,10
64,0.7453688404941068,10
65,0.7448916770554859,10
66,0.7438236665125942,10
67,0.7421469202005591,10
68,0.741181676126043,10
69,0.7421778121955952,10
70,0.7437480734662241,10
71,0.7405384158970882,10
72,0.7412087843680931,10
73,0.74203481081557,10
74,0.7419963878512413,10
75,0.7444566705009538,10
76,0.742895198612195,10
77,0.7435874900048184,10
78,0.7426442875055512,10
79,0.7424785087836878,10
80,0.7377651338943905,10
81,0.73657736712294,10
82,0.7356604267827204,10
83,0.7373058722963032,10
84,0.7387959101855487,10
85,0.7380813002601965,10
86,0.7368803226383571,10
87,0.7344624963050987,10
88,0.7390118479248472,10
89,0.7399758162310823,10
90,0.7393657999030984,10
91,0.7366344973028571,10
92,0.737631104018787,10
93,0.7370202293369776,10
94,0.7393889163266648,10
95,0.7385973564804322,10
96,0.7385854441636274,10
97,0.7378161405734438,10
98,0.7362050848148172,10
99,0.7366046905172485,10
100,0.7397143127613361,10
101,0.7466098475016613,10
102,0.7417488196648817,10
103,0.7397597311968032,10
104,0.7402592391792809,10
105,0.7417407103931489,10
106,0.7398377448323322,10
107,0.7438991404141075,10
108,0.7443954057305346,10
109,0.7410062708704429,10
110,0.7412590977439173,10
111,0.7355074430750533,10
112,0.7337543377714538,10
113,0.7310423434680334,10
114,0.7298966732365441,10
115,0.7283588952354597,10
116,0.7300757927665905,10
117,0.7302074376039686,10
118,0.7315623543524121,10
119,0.7321381342816775,10
120,0.7333627869113247,10
1,1.1447587415504132,11
2,0.821203008488817,11
3,0.8943585342041829,11
4,0.826330052396051,11
5,0.8327291644577635,11
6,0.7958320221934774,11
7,0.7978165966002474,11
8,0.8267986145846904,11
9,0.816913035575551,11
10,0.8021721049233744,11
11,0.801568719911399,11
12,0.8016617389634404,11
13,0.8003648849392566,11
14,0.7967757864236571,11
15,0.7968846224580602,11
16,0.8014585639046006,11
17,0.7907482152255348,11
18,0.7875792603338264,11
19,0.7956111262272543,11
20,0.7917829654116818,11
21,0.7853347908506211,11
22,0.7826655173687527,11
23,0.7894777536700095,11
24,0.7928338818178423,11
25,0.7897962621325223,11
26,0.789780983203033,11
27,0.7760774695129908,11
28,0.7731707360769852,11
29,0.7740723129583069,11
30,0.7739475978059399,11
31,0.7733996826346121,11
32,0.7683827086760353,11
33,0.7761895876436813,11
34,0.7734145648060125,11
35,0.7795029843582121,11
36,0.7564964209864472,11
37,0.7633079664551847,11
38,0.7641493057627079,11
39,0.7615202184921182,11
40,0.7614029238107204,11
41,0.7688920729157088,11
42,0.7629571295487828,11
43,0.7608249053525924,11
44,0.7595479187136523,11
45,0.7623414227086822,11
46,0.75777166053207,11
47,0.7564538232842132,11
48,0.7520837231449742,11
49,0.75088877590312,11
50,0.7528902184058832,11
51,0.753781239122429,11
52,0.7531542466092398,11
53,0.7568816217085005,11
54,0.7495825728399204,11
55,0.7482676198461176,11
56,0.7516376395056585,11
57,0.7468319532960189,11
58,0.7528590010705009,11
59,0.7510479772447178,11
60,0.7534837317084547,11
61,0.7438502926381343,11
62,0.7457772021296144,11
63,0.74573953821392,11
64,0.7440639731167991,11
65,0.7387712946613112,11
66,0.7374314970329701,11
67,0.7375182617765423,11
68,0.7379165763923167,11
69,0.7395598239258685,11
70,0.7395554721692503,11
71,0.7357278348790693,11
72,0.7351674935848483,11
73,0.7344627795214289,11
74,0.7366884575954548,11
75,0.736681963597802,11
76,0.7361776475458461,11
77,0.7316999835304331,11
78,0.7339138462498922,11
79,0.7342907540780751,11
80,0.7340473627975643,11
81,0.734279648374282,11
82,0.7339864217008638,11
83,0.7355794076448616,11
84,0.7335979426750432,11
85,0.7337176826560952,11
86,0.7371803190203441,11
87,0.7361185891253205,11
88,0.7368236248262212,11
89,0.7368210120363949,11
90,0.736118773653308,11
91,0.7337409267704035,11
92,0.7330459781890037,11
93,0.7366735388862361,11
94,0.7368621954597139,11
95,0.7374413771261459,11
96,0.7352042081954384,11
97,0.736100085614916,11
98,0.7342626430458961,11
99,0.7352387061094454,11
100,0.7359465126025698,11
101,0.7346377773874545,11
102,0.735513855445681,11
103,0.7361052519148584,11
104,0.738114541509213,11
105,0.7367917555847978,11
106,0.7382606901779977,11
107,0.7386167347977933,11
108,0.7390950281825758,11
109,0.7393886693287962,11
110,0.7377573971489823,11
111,0.7384002726854771,11
112,0.7379821174473276,11
113,0.7379364259157338,11
114,0.7355910120901564,11
115,0.736644481075233,11
116,0.7377363969721612,11
117,0.7380986556308555,11
118,0.7376200535442047,11
119,0.7330227319790256,11
120,0.73469742997249,11
