family,target,fold_id,household_id,timestep,ev_key,y_true,y_pred
xgb,base_load,fold_5,231,67,,0.113530509,0.23552460968494415
xgb,base_load,fold_5,231,68,,0.113530509,0.2154533714056015
xgb,base_load,fold_5,231,69,,0.052980904,0.21622586250305176
xgb,base_load,fold_5,231,70,,0.052980904,0.20367054641246796
xgb,base_load,fold_5,231,71,,0.177864464,0.20865996181964874
xgb,base_load,fold_5,231,72,,0.177864464,0.31859052181243896
xgb,base_load,fold_5,231,73,,0.075687006,0.27002355456352234
xgb,base_load,fold_5,231,74,,0.075687006,0.20367054641246796
xgb,base_load,fold_5,231,75,,0.052980904,0.20865996181964874
xgb,base_load,fold_5,231,76,,0.052980904,0.20367054641246796
xgb,base_load,fold_5,231,77,,0.200570566,0.20865996181964874
xgb,base_load,fold_5,231,78,,0.200570566,0.3423285186290741
xgb,base_load,fold_5,231,79,,0.060549605,0.27287575602531433
xgb,base_load,fold_5,231,80,,0.060549605,0.19631175696849823
xgb,base_load,fold_5,231,81,,0.204354917,0.22962383925914764
xgb,base_load,fold_5,231,82,,0.204354917,0.3197246789932251
xgb,base_load,fold_5,231,83,,0.427631585,0.27287575602531433
xgb,base_load,fold_5,231,84,,0.427631585,0.5207722783088684
xgb,base_load,fold_5,231,85,,0.295179324,0.4562244117259979
xgb,base_load,fold_5,231,86,,0.295179324,0.3312327563762665
xgb,base_load,fold_5,231,87,,0.351944579,0.3645448088645935
xgb,base_load,fold_5,231,88,,0.351944579,0.43097344040870667
xgb,base_load,fold_5,231,89,,0.389788082,0.41562411189079285
xgb,base_load,fold_5,231,90,,0.389788082,0.4571804404258728
xgb,base_load,fold_5,231,91,,0.24976712,0.42048582434654236
xgb,base_load,fold_5,231,92,,0.24976712,0.27172762155532837
xgb,base_load,fold_5,231,93,,0.927165825,0.2936592996120453
xgb,base_load,fold_5,231,94,,0.927165825,0.8598229885101318
xgb,base_load,fold_5,231,95,,0.211923617,0.7657575011253357
xgb,base_load,fold_5,231,96,,0.0,0.04836586117744446
xgb,base_load,fold_5,232,1,,1.032713584,1.1265453100204468
xgb,base_load,fold_5,232,2,,1.261993525,0.9446364045143127
xgb,base_load,fold_5,232,3,,2.433858407,1.295849084854126
xgb,base_load,fold_5,232,4,,3.913644832,2.2636852264404297
xgb,base_load,fold_5,232,5,,0.622097077,3.005690574645996
xgb,base_load,fold_5,232,6,,0.607943922,0.9328288435935974
xgb,base_load,fold_5,232,7,,0.665122434,0.9013135433197021
xgb,base_load,fold_5,232,8,,0.944387631,1.058095932006836
xgb,base_load,fold_5,232,9,,0.770611859,1.184327244758606
xgb,base_load,fold_5,232,10,,0.767356517,0.7692908644676208
xgb,base_load,fold_5,232,11,,0.818450222,0.8561644554138184
xgb,base_load,fold_5,232,12,,0.352399553,0.8089390397071838
xgb,base_load,fold_5,232,13,,0.235090552,0.4531179368495941
xgb,base_load,fold_5,232,14,,0.244086498,0.4100974500179291
xgb,base_load,fold_5,232,15,,0.240638635,0.33505779504776
xgb,base_load,fold_5,232,16,,0.350071808,0.30457377433776855
xgb,base_load,fold_5,232,17,,0.272877025,0.4159182012081146
xgb,base_load,fold_5,232,18,,0.286551796,0.2808954119682312
xgb,base_load,fold_5,232,19,,0.803737009,0.29941001534461975
xgb,base_load,fold_5,232,20,,0.818671912,0.8409027457237244
xgb,base_load,fold_5,232,21,,0.664264844,0.6618497967720032
xgb,base_load,fold_5,232,22,,0.232908656,0.6602984666824341
xgb,base_load,fold_5,232,23,,0.22587875,0.27908605337142944
xgb,base_load,fold_5,232,24,,0.237762499,0.39725083112716675
xgb,base_load,fold_5,232,25,,0.349371735,0.28087517619132996
xgb,base_load,fold_5,232,26,,0.265864621,0.4321878254413605
xgb,base_load,fold_5,232,27,,0.232564453,0.2625555992126465
xgb,base_load,fold_5,232,28,,0.234787187,0.3010411858558655
xgb,base_load,fold_5,232,29,,0.53913252,0.3010411858558655
xgb,base_load,fold_5,232,30,,0.986607903,0.6222735047340393
xgb,base_load,fold_5,232,31,,1.454828801,0.9405665397644043
xgb,base_load,fold_5,232,32,,3.033197258,1.2828335762023926
xgb,base_load,fold_5,232,33,,5.453357558,2.6087467670440674
xgb,base_load,fold_5,232,34,,3.766022644,3.6920087337493896
xgb,base_load,fold_5,232,35,,1.837226508,2.5914552211761475
xgb,base_load,fold_5,232,36,,1.837973253,1.914851427078247
xgb,base_load,fold_5,232,37,,1.263055304,2.0199475288391113
xgb,base_load,fold_5,232,38,,1.369419821,1.545904517173767
xgb,base_load,fold_5,232,39,,1.329078079,1.9031882286071777
xgb,base_load,fold_5,232,40,,1.18572634,1.5850163698196411
xgb,base_load,fold_5,232,41,,1.115695643,1.5289549827575684
xgb,base_load,fold_5,232,42,,0.936529304,1.4608497619628906
xgb,base_load,fold_5,232,43,,1.292481731,1.114100456237793
xgb,base_load,fold_5,232,44,,3.915978411,1.4264793395996094
xgb,base_load,fold_5,232,45,,1.558416359,3.4043002128601074
xgb,base_load,fold_5,232,46,,1.203181508,1.4800127744674683
xgb,base_load,fold_5,232,47,,1.196542477,1.481764793395996
xgb,base_load,fold_5,232,48,,0.594835044,1.3660744428634644
xgb,base_load,fold_5,232,49,,0.762088463,0.7920925617218018
xgb,base_load,fold_5,232,50,,0.699787746,1.0353882312774658
xgb,base_load,fold_5,232,51,,0.753611738,0.792675256729126
xgb,base_load,fold_5,232,52,,2.861515873,0.8885249495506287
xgb,base_load,fold_5,232,53,,3.674534691,2.7335777282714844
xgb,base_load,fold_5,232,54,,2.073413842,2.3402559757232666
xgb,base_load,fold_5,232,55,,0.705895888,1.5526982545852661
xgb,base_load,fold_5,232,56,,1.059526404,1.0190682411193848
xgb,base_load,fold_5,232,57,,1.068854884,1.5521098375320435
xgb,base_load,fold_5,232,58,,0.940327204,1.2830170392990112
xgb,base_load,fold_5,232,59,,0.924937252,1.141619324684143
xgb,base_load,fold_5,232,60,,1.329083913,1.1835603713989258
xgb,base_load,fold_5,232,61,,1.075855621,1.5000379085540771
xgb,base_load,fold_5,232,62,,0.560082223,1.0014266967773438
xgb,base_load,fold_5,232,63,,0.243048055,0.6204618215560913
xgb,base_load,fold_5,232,64,,1.071520998,0.3937082290649414
xgb,base_load,fold_5,232,65,,2.647736729,1.1930665969848633
xgb,base_load,fold_5,232,66,,2.939509907,2.4513888359069824
xgb,base_load,fold_5,232,67,,2.012729128,2.271005392074585
xgb,base_load,fold_5,232,68,,3.518546623,1.6822764873504639
xgb,base_load,fold_5,232,69,,2.615959221,3.519470453262329
xgb,base_load,fold_5,232,70,,1.938544661,2.344198703765869
xgb,base_load,fold_5,232,71,,0.929966114,2.0681254863739014
xgb,base_load,fold_5,232,72,,0.562100769,1.4072445631027222
xgb,base_load,fold_5,232,73,,0.81516571,1.1600956916809082
xgb,base_load,fold_5,232,74,,0.783213184,1.4168647527694702
xgb,base_load,fold_5,232,75,,0.241122853,0.9167226552963257
xgb,base_load,fold_5,232,76,,0.267836495,0.45550623536109924
xgb,base_load,fold_5,232,77,,0.798031409,0.5089368224143982
xgb,base_load,fold_5,232,78,,0.944410966,0.9504285454750061
xgb,base_load,fold_5,232,79,,1.041365327,0.8624264597892761
xgb,base_load,fold_5,232,80,,1.865509482,0.9697993397712708
xgb,base_load,fold_5,232,81,,2.236466819,1.7690361738204956
xgb,base_load,fold_5,232,82,,2.128200436,1.633712887763977
xgb,base_load,fold_5,232,83,,2.354295042,1.666548490524292
xgb,base_load,fold_5,232,84,,3.259111012,2.0834739208221436
xgb,base_load,fold_5,232,85,,1.635564471,3.064518928527832
xgb,base_load,fold_5,232,86,,1.686453988,1.6085011959075928
xgb,base_load,fold_5,232,87,,1.761128507,2.0341436862945557
xgb,base_load,fold_5,232,88,,2.463267333,1.9774041175842285
xgb,base_load,fold_5,232,89,,2.873428793,2.4846224784851074
xgb,base_load,fold_5,232,90,,3.463526672,2.6268296241760254
xgb,base_load,fold_5,232,91,,3.470749098,3.302917242050171
xgb,base_load,fold_5,232,92,,2.021334199,3.143258571624756
xgb,base_load,fold_5,232,93,,1.764570535,1.852315068244934
xgb,base_load,fold_5,232,94,,1.712391716,1.7988338470458984
xgb,base_load,fold_5,232,95,,1.726889073,1.782332420349121
xgb,base_load,fold_5,232,96,,0.0,0.03665653243660927
xgb,base_load,fold_4,233,1,,0.489414023,0.49398350715637207
xgb,base_load,fold_4,233,2,,0.295219306,0.5299500823020935
xgb,base_load,fold_4,233,3,,0.36726365,0.30584171414375305
xgb,base_load,fold_4,233,4,,0.335710394,0.43141067028045654
xgb,base_load,fold_4,233,5,,0.315261717,0.3441312611103058
xgb,base_load,fold_4,233,6,,0.347898347,0.3593529164791107
xgb,base_load,fold_4,233,7,,0.328397622,0.3798584043979645
xgb,base_load,fold_4,233,8,,0.335033285,0.3251073658466339
xgb,base_load,fold_4,233,9,,0.380128711,0.34032902121543884
xgb,base_load,fold_4,233,10,,0.4062651,0.4056680500507355
xgb,base_load,fold_4,233,11,,0.424411607,0.40211448073387146
xgb,base_load,fold_4,233,12,,0.302938343,0.40211448073387146
xgb,base_load,fold_4,233,13,,0.33218943,0.30502018332481384
xgb,base_load,fold_4,233,14,,0.372003409,0.3557356595993042
xgb,base_load,fold_4,233,15,,0.32663714,0.4097684919834137
xgb,base_load,fold_4,233,16,,0.338825093,0.3441312611103058
xgb,base_load,fold_4,233,17,,0.374305578,0.34032902121543884
xgb,base_load,fold_4,233,18,,0.276260268,0.3907445967197418
xgb,base_load,fold_4,233,19,,0.336252081,0.27472057938575745
xgb,base_load,fold_4,233,20,,0.389066544,0.3689151704311371
xgb,base_load,fold_4,233,21,,0.357919553,0.4036259651184082
xgb,base_load,fold_4,233,22,,0.423328234,0.3755229413509369
xgb,base_load,fold_4,233,23,,0.368211602,0.4305156469345093
xgb,base_load,fold_4,233,24,,0.272603882,0.3755229413509369
xgb,base_load,fold_4,233,25,,0.364148951,0.27918386459350586
xgb,base_load,fold_4,233,26,,0.590980298,0.41933080554008484
xgb,base_load,fold_4,233,27,,1.369519651,0.6350650787353516
xgb,base_load,fold_4,233,28,,1.447793393,1.2558269500732422
xgb,base_load,fold_4,233,29,,0.476955227,1.2453696727752686
xgb,base_load,fold_4,233,30,,2.700850382,0.5145852565765381
xgb,base_load,fold_4,233,31,,1.432084476,2.903860330581665
xgb,base_load,fold_4,233,32,,1.335393382,1.2668852806091309
xgb,base_load,fold_4,233,33,,1.444814116,1.3364111185073853
xgb,base_load,fold_4,233,34,,1.322934586,1.4426864385604858
xgb,base_load,fold_4,233,35,,2.441111561,1.329088807106018
xgb,base_load,fold_4,233,36,,1.607997264,2.260434865951538
xgb,base_load,fold_4,233,37,,1.683562572,1.3638718128204346
xgb,base_load,fold_4,233,38,,3.307675019,1.8010019063949585
xgb,base_load,fold_4,233,39,,1.311017476,2.9981114864349365
xgb,base_load,fold_4,233,40,,1.174512403,1.3328173160552979
xgb,base_load,fold_4,233,41,,1.752898483,1.4047883749008179
xgb,base_load,fold_4,233,42,,2.117859964,1.8953616619110107
xgb,base_load,fold_4,233,43,,2.596711095,2.0130650997161865
xgb,base_load,fold_4,233,44,,2.64573375,2.444101095199585
xgb,base_load,fold_4,233,45,,1.978511035,2.36215877532959
xgb,base_load,fold_4,233,46,,2.089963094,1.8091450929641724
xgb,base_load,fold_4,233,47,,2.853606059,2.127685308456421
xgb,base_load,fold_4,233,48,,3.663021559,2.6346805095672607
xgb,base_load,fold_4,233,49,,3.523130943,3.118117332458496
xgb,base_load,fold_4,233,50,,3.290747306,2.8889901638031006
xgb,base_load,fold_4,233,51,,2.49758241,3.0063693523406982
xgb,base_load,fold_4,233,52,,1.738137518,2.3161330223083496
xgb,base_load,fold_4,233,53,,2.002209832,1.938146948814392
xgb,base_load,fold_4,233,54,,1.644967388,2.151113986968994
xgb,base_load,fold_4,233,55,,1.801514873,1.752152919769287
xgb,base_load,fold_4,233,56,,3.075291382,2.08552885055542
xgb,base_load,fold_4,233,57,,1.69290667,2.821383237838745
xgb,base_load,fold_4,233,58,,1.510087375,1.7792481184005737
xgb,base_load,fold_4,233,59,,2.881909194,1.7101413011550903
xgb,base_load,fold_4,233,60,,2.018054171,2.8023734092712402
xgb,base_load,fold_4,233,61,,1.371550976,1.8561131954193115
xgb,base_load,fold_4,233,62,,1.479211227,1.4909485578536987
xgb,base_load,fold_4,233,63,,1.558703765,1.6810526847839355
xgb,base_load,fold_4,233,64,,1.785535112,1.8146764039993286
xgb,base_load,fold_4,233,65,,1.758721616,1.9767059087753296
xgb,base_load,fold_4,233,66,,1.445084959,1.9062652587890625
xgb,base_load,fold_4,233,67,,1.391187123,1.6672673225402832
xgb,base_load,fold_4,233,68,,1.465804479,1.4903550148010254
xgb,base_load,fold_4,233,69,,1.793254149,1.6338744163513184
xgb,base_load,fold_4,233,70,,1.342029045,1.885116696357727
xgb,base_load,fold_4,233,71,,1.683156307,1.3854159116744995
xgb,base_load,fold_4,233,72,,2.745133278,1.868653655052185
xgb,base_load,fold_4,233,73,,3.629030712,2.7224667072296143
xgb,base_load,fold_4,233,74,,3.536131426,3.431147813796997
xgb,base_load,fold_4,233,75,,3.693626863,3.4158427715301514
xgb,base_load,fold_4,233,76,,3.409105872,3.668259382247925
xgb,base_load,fold_4,233,77,,3.479931421,3.3322396278381348
xgb,base_load,fold_4,233,78,,4.958194696,3.7052502632141113
xgb,base_load,fold_4,233,79,,5.906823704,4.521701812744141
xgb,base_load,fold_4,233,80,,5.106210614,4.715475559234619
xgb,base_load,fold_4,233,81,,4.922849633,4.220945835113525
xgb,base_load,fold_4,233,82,,4.269981618,4.549924373626709
xgb,base_load,fold_4,233,83,,3.644604208,4.0010833740234375
xgb,base_load,fold_4,233,84,,3.334353094,3.411129951477051
xgb,base_load,fold_4,233,85,,2.846428709,3.1577186584472656
xgb,base_load,fold_4,233,86,,2.388026255,2.8546061515808105
xgb,base_load,fold_4,233,87,,2.545657114,2.3710830211639404
xgb,base_load,fold_4,233,88,,2.729153517,2.6163747310638428
xgb,base_load,fold_4,233,89,,4.729738289,2.7701058387756348
xgb,base_load,fold_4,233,90,,6.067027575,4.410145282745361
xgb,base_load,fold_4,233,91,,4.237886675,4.740360260009766
xgb,base_load,fold_4,233,92,,4.118851001,3.635465621948242
xgb,base_load,fold_4,233,93,,4.109371482,3.9728312492370605
xgb,base_load,fold_4,233,94,,3.489546362,3.849738359451294
xgb,base_load,fold_4,233,95,,2.492030121,3.458362340927124
xgb,base_load,fold_4,233,96,,0.0,0.405648797750473
xgb,base_load,fold_4,234,1,,0.342282164,0.34104445576667786
xgb,base_load,fold_4,234,2,,0.206467935,0.3449734151363373
xgb,base_load,fold_4,234,3,,0.256853688,0.24467487633228302
xgb,base_load,fold_4,234,4,,0.234786244,0.2945777177810669
xgb,base_load,fold_4,234,5,,0.220485024,0.2496957778930664
xgb,base_load,fold_4,234,6,,0.243310149,0.2552521228790283
xgb,base_load,fold_4,234,7,,0.2296719,0.27307915687561035
xgb,base_load,fold_4,234,8,,0.234312694,0.2496957778930664
xgb,base_load,fold_4,234,9,,0.265851144,0.2682017982006073
xgb,base_load,fold_4,234,10,,0.284130186,0.2691231966018677
xgb,base_load,fold_4,234,11,,0.296821334,0.28830641508102417
xgb,base_load,fold_4,234,12,,0.211866409,0.2979450821876526
xgb,base_load,fold_4,234,13,,0.232323782,0.24058128893375397
xgb,base_load,fold_4,234,14,,0.26016854,0.2682017982006073
xgb,base_load,fold_4,234,15,,0.22844067,0.27362996339797974
xgb,base_load,fold_4,234,16,,0.236964575,0.2502465844154358
xgb,base_load,fold_4,234,17,,0.261778611,0.2682017982006073
xgb,base_load,fold_4,234,18,,0.193208527,0.27362996339797974
xgb,base_load,fold_4,234,19,,0.235165084,0.2360745370388031
xgb,base_load,fold_4,234,20,,0.272102008,0.26369503140449524
xgb,base_load,fold_4,234,21,,0.250318694,0.26313871145248413
xgb,base_load,fold_4,234,22,,0.296063654,0.2539016008377075
xgb,base_load,fold_4,234,23,,0.257516659,0.3159002959728241
xgb,base_load,fold_4,234,24,,0.190651355,0.2584083676338196
xgb,base_load,fold_4,234,25,,0.254675357,0.23880812525749207
xgb,base_load,fold_4,234,26,,0.413314711,0.2954756021499634
xgb,base_load,fold_4,234,27,,0.957802857,0.45233601331710815
xgb,base_load,fold_4,234,28,,1.012545273,1.0095412731170654
xgb,base_load,fold_4,234,29,,0.333568839,0.9110380411148071
xgb,base_load,fold_4,234,30,,1.888897477,0.3657611012458801
xgb,base_load,fold_4,234,31,,1.001558906,1.9431848526000977
xgb,base_load,fold_4,234,32,,0.933935922,0.9395614862442017
xgb,base_load,fold_4,234,33,,1.010461652,1.029693603515625
xgb,base_load,fold_4,234,34,,0.925222596,0.9771784543991089
xgb,base_load,fold_4,234,35,,1.707243578,0.9525907039642334
xgb,base_load,fold_4,234,36,,1.124587277,1.6997743844985962
xgb,base_load,fold_4,234,37,,1.177435491,0.9737683534622192
xgb,base_load,fold_4,234,38,,2.313293265,1.1763266324996948
xgb,base_load,fold_4,234,39,,0.916888111,2.3448619842529297
xgb,base_load,fold_4,234,40,,0.821420368,0.9223703742027283
xgb,base_load,fold_4,234,41,,1.225927043,0.9769853949546814
xgb,base_load,fold_4,234,42,,1.48117066,1.3044136762619019
xgb,base_load,fold_4,234,43,,1.81606544,1.5219700336456299
xgb,base_load,fold_4,234,44,,1.850350482,1.7079392671585083
xgb,base_load,fold_4,234,45,,1.383714006,1.656363606452942
xgb,base_load,fold_4,234,46,,1.461660388,1.2574212551116943
xgb,base_load,fold_4,234,47,,1.995730427,1.545249342918396
xgb,base_load,fold_4,234,48,,2.561812468,1.849092960357666
xgb,base_load,fold_4,234,49,,2.463976974,2.2471468448638916
xgb,base_load,fold_4,234,50,,2.301454508,2.0449395179748535
xgb,base_load,fold_4,234,51,,1.746737674,2.1960935592651367
xgb,base_load,fold_4,234,52,,1.215603646,1.834106206893921
xgb,base_load,fold_4,234,53,,1.400288267,1.4316538572311401
xgb,base_load,fold_4,234,54,,1.150443124,1.7056013345718384
xgb,base_load,fold_4,234,55,,1.259927955,1.284812569618225
xgb,base_load,fold_4,234,56,,2.150770799,1.5672087669372559
xgb,base_load,fold_4,234,57,,1.183970486,2.1239936351776123
xgb,base_load,fold_4,234,58,,1.056111902,1.1837059259414673
xgb,base_load,fold_4,234,59,,2.01552483,1.2207423448562622
xgb,base_load,fold_4,234,60,,1.411369345,1.9615892171859741
xgb,base_load,fold_4,234,61,,0.959223508,1.3869844675064087
xgb,base_load,fold_4,234,62,,1.034518008,1.0812758207321167
xgb,base_load,fold_4,234,63,,1.090112814,1.2156355381011963
xgb,base_load,fold_4,234,64,,1.248752168,1.2386263608932495
xgb,base_load,fold_4,234,65,,1.229999576,1.2778929471969604
xgb,base_load,fold_4,234,66,,1.010651072,1.190455436706543
xgb,base_load,fold_4,234,67,,0.972956467,0.9621157646179199
xgb,base_load,fold_4,234,68,,1.025141712,1.021915078163147
xgb,base_load,fold_4,234,69,,1.254150642,1.0827091932296753
xgb,base_load,fold_4,234,70,,0.938576715,1.265885353088379
xgb,base_load,fold_4,234,71,,1.177151361,0.9435689449310303
xgb,base_load,fold_4,234,72,,1.919867668,1.2297335863113403
xgb,base_load,fold_4,234,73,,2.538040243,1.7994871139526367
xgb,base_load,fold_4,234,74,,2.47306914,2.147794485092163
xgb,base_load,fold_4,234,75,,2.583216942,2.0083651542663574
xgb,base_load,fold_4,234,76,,2.384231102,2.3874011039733887
xgb,base_load,fold_4,234,77,,2.433764464,2.161885976791382
xgb,base_load,fold_4,234,78,,3.467619502,2.347930908203125
xgb,base_load,fold_4,234,79,,4.131063486,3.558345317840576
xgb,base_load,fold_4,234,80,,3.5711376,3.4863603115081787
xgb,base_load,fold_4,234,81,,3.442900176,3.0170159339904785
xgb,base_load,fold_4,234,82,,2.986302966,3.0886523723602295
xgb,base_load,fold_4,234,83,,2.5489319,2.7721915245056152
xgb,base_load,fold_4,234,84,,2.331951148,2.500372886657715
xgb,base_load,fold_4,234,85,,1.990710794,2.3150579929351807
xgb,base_load,fold_4,234,86,,1.670117234,2.0030007362365723
xgb,base_load,fold_4,234,87,,1.780359746,1.8046128749847412
xgb,base_load,fold_4,234,88,,1.90869188,2.028301239013672
xgb,base_load,fold_4,234,89,,3.307843627,2.050520658493042
xgb,base_load,fold_4,234,90,,4.24310549,3.1110050678253174
xgb,base_load,fold_4,234,91,,2.963856682,3.5871694087982178
xgb,base_load,fold_4,234,92,,2.880606537,2.4003984928131104
xgb,base_load,fold_4,234,93,,2.873976833,2.773308753967285
xgb,base_load,fold_4,234,94,,2.440488879,2.7521378993988037
xgb,base_load,fold_4,234,95,,1.742854562,2.3587887287139893
xgb,base_load,fold_4,234,96,,0.0,0.20898641645908356
xgb,base_load,fold_5,235,1,,0.11788256,0.5454664826393127
xgb,base_load,fold_5,235,2,,0.11788256,0.1995636224746704
xgb,base_load,fold_5,235,3,,0.261025668,0.2914641499519348
xgb,base_load,fold_5,235,4,,0.261025668,0.29476022720336914
xgb,base_load,fold_5,235,5,,0.319966948,0.25284868478775024
xgb,base_load,fold_5,235,6,,0.319966948,0.34694430232048035
xgb,base_load,fold_5,235,7,,0.109462377,0.32876843214035034
xgb,base_load,fold_5,235,8,,0.109462377,0.17225617170333862
xgb,base_load,fold_5,235,9,,0.353647679,0.2058933526277542
xgb,base_load,fold_5,235,10,,0.353647679,0.42289993166923523
xgb,base_load,fold_5,235,11,,0.210504571,0.3654667139053345
xgb,base_load,fold_5,235,12,,0.210504571,0.24875470995903015
xgb,base_load,fold_5,235,13,,0.11788256,0.2813105285167694
xgb,base_load,fold_5,235,14,,0.11788256,0.1732506901025772
xgb,base_load,fold_5,235,15,,0.429429325,0.19133742153644562
xgb,base_load,fold_5,235,16,,0.429429325,0.5211539268493652
xgb,base_load,fold_5,235,17,,0.126302743,0.40481531620025635
xgb,base_load,fold_5,235,18,,0.126302743,0.17040741443634033
xgb,base_load,fold_5,235,19,,0.151563291,0.23930126428604126
xgb,base_load,fold_5,235,20,,0.151563291,0.23886604607105255
xgb,base_load,fold_5,235,21,,0.404168776,0.22934590280056
xgb,base_load,fold_5,235,22,,0.404168776,0.4610372483730316
xgb,base_load,fold_5,235,23,,0.11788256,0.39961227774620056
xgb,base_load,fold_5,235,24,,0.11788256,0.1732506901025772
xgb,base_load,fold_5,235,25,,0.353647679,0.22250106930732727
xgb,base_load,fold_5,235,26,,0.353647679,0.4278373718261719
xgb,base_load,fold_5,235,27,,0.530471519,0.3739127218723297
xgb,base_load,fold_5,235,28,,0.530471519,0.5975752472877502
xgb,base_load,fold_5,235,29,,0.513631153,0.5407273769378662
xgb,base_load,fold_5,235,30,,0.513631153,0.5407273769378662
xgb,base_load,fold_5,235,31,,0.808337553,0.549547553062439
xgb,base_load,fold_5,235,32,,0.808337553,0.8489055037498474
xgb,base_load,fold_5,235,33,,1.044102672,0.7391761541366577
xgb,base_load,fold_5,235,34,,1.044102672,1.0165079832077026
xgb,base_load,fold_5,235,35,,0.673614627,0.9278855323791504
xgb,base_load,fold_5,235,36,,0.673614627,0.679070770740509
xgb,base_load,fold_5,235,37,,0.766236638,0.8313378095626831
xgb,base_load,fold_5,235,38,,0.766236638,0.8222839832305908
xgb,base_load,fold_5,235,39,,0.926220112,0.804851770401001
xgb,base_load,fold_5,235,40,,0.926220112,0.9710971713066101
xgb,base_load,fold_5,235,41,,0.56415225,0.9053672552108765
xgb,base_load,fold_5,235,42,,0.56415225,0.5840131044387817
xgb,base_load,fold_5,235,43,,1.397750351,0.7158076167106628
xgb,base_load,fold_5,235,44,,1.397750351,1.4567999839782715
xgb,base_load,fold_5,235,45,,0.56415225,1.133894920349121
xgb,base_load,fold_5,235,46,,0.56415225,0.5870873928070068
xgb,base_load,fold_5,235,47,,0.429429325,0.7595358490943909
xgb,base_load,fold_5,235,48,,0.429429325,0.5207474827766418
xgb,base_load,fold_5,235,49,,0.673614627,0.5594136118888855
xgb,base_load,fold_5,235,50,,0.673614627,0.7824980020523071
xgb,base_load,fold_5,235,51,,0.395748593,0.6829030513763428
xgb,base_load,fold_5,235,52,,0.395748593,0.494650274515152
xgb,base_load,fold_5,235,53,,0.395748593,0.5418581962585449
xgb,base_load,fold_5,235,54,,0.395748593,0.5127986073493958
xgb,base_load,fold_5,235,55,,0.429429325,0.4959532916545868
xgb,base_load,fold_5,235,56,,0.429429325,0.503877580165863
xgb,base_load,fold_5,235,57,,0.126302743,0.4861752688884735
xgb,base_load,fold_5,235,58,,0.126302743,0.2129734456539154
xgb,base_load,fold_5,235,59,,0.23576512,0.28186720609664917
xgb,base_load,fold_5,235,60,,0.23576512,0.3166874051094055
xgb,base_load,fold_5,235,61,,0.336807314,0.29080235958099365
xgb,base_load,fold_5,235,62,,0.336807314,0.389159232378006
xgb,base_load,fold_5,235,63,,0.11788256,0.36639702320098877
xgb,base_load,fold_5,235,64,,0.11788256,0.21087932586669922
xgb,base_load,fold_5,235,65,,0.328387131,0.24710191786289215
xgb,base_load,fold_5,235,66,,0.328387131,0.42694488167762756
xgb,base_load,fold_5,235,67,,0.252605485,0.3695839047431946
xgb,base_load,fold_5,235,68,,0.252605485,0.296890527009964
xgb,base_load,fold_5,235,69,,0.11788256,0.29682427644729614
xgb,base_load,fold_5,235,70,,0.11788256,0.21051257848739624
xgb,base_load,fold_5,235,71,,0.395748593,0.23937639594078064
xgb,base_load,fold_5,235,72,,0.395748593,0.5021332502365112
xgb,base_load,fold_5,235,73,,0.168403657,0.4368741512298584
xgb,base_load,fold_5,235,74,,0.168403657,0.25833719968795776
xgb,base_load,fold_5,235,75,,0.11788256,0.2877061367034912
xgb,base_load,fold_5,235,76,,0.11788256,0.2154499739408493
xgb,base_load,fold_5,235,77,,0.446269691,0.22617791593074799
xgb,base_load,fold_5,235,78,,0.446269691,0.5819792747497559
xgb,base_load,fold_5,235,79,,0.134722925,0.43471837043762207
xgb,base_load,fold_5,235,80,,0.134722925,0.20031051337718964
xgb,base_load,fold_5,235,81,,0.454689873,0.2890585660934448
xgb,base_load,fold_5,235,82,,0.454689873,0.623382568359375
xgb,base_load,fold_5,235,83,,0.951480661,0.48207569122314453
xgb,base_load,fold_5,235,84,,0.951480661,1.022079348564148
xgb,base_load,fold_5,235,85,,0.656774261,0.8302381038665771
xgb,base_load,fold_5,235,86,,0.656774261,0.6613818407058716
xgb,base_load,fold_5,235,87,,0.783077004,0.750346302986145
xgb,base_load,fold_5,235,88,,0.783077004,0.864047110080719
xgb,base_load,fold_5,235,89,,0.867278832,0.8171980977058411
xgb,base_load,fold_5,235,90,,0.867278832,0.9153444170951843
xgb,base_load,fold_5,235,91,,0.555732067,0.8578104972839355
xgb,base_load,fold_5,235,92,,0.555732067,0.5562653541564941
xgb,base_load,fold_5,235,93,,2.062944796,0.5701870322227478
xgb,base_load,fold_5,235,94,,2.062944796,1.4663608074188232
xgb,base_load,fold_5,235,95,,0.471530239,1.2807492017745972
xgb,base_load,fold_5,235,96,,0.0,0.18419279158115387
xgb,base_load,fold_5,236,1,,0.179596773,0.7174788117408752
xgb,base_load,fold_5,236,2,,0.179596773,0.28762349486351013
xgb,base_load,fold_5,236,3,,0.397678568,0.36002376675605774
xgb,base_load,fold_5,236,4,,0.397678568,0.4610372483730316
xgb,base_load,fold_5,236,5,,0.487476954,0.41588181257247925
xgb,base_load,fold_5,236,6,,0.487476954,0.5208694934844971
xgb,base_load,fold_5,236,7,,0.166768432,0.49957069754600525
xgb,base_load,fold_5,236,8,,0.166768432,0.22262553870677948
xgb,base_load,fold_5,236,9,,0.538790318,0.33426812291145325
xgb,base_load,fold_5,236,10,,0.538790318,0.6420703530311584
xgb,base_load,fold_5,236,11,,0.320708522,0.4899751543998718
