candidate_set,rmse,rmse_20_loads,net_cost,horizon_pooled_avg,horizon_bucket_avg,timestep_pooled_avg,timestep_bucket_avg,horizon_bucket_1_avg,horizon_bucket_2_avg,horizon_bucket_3_avg,horizon_bucket_4_avg,horizon_bucket_5_avg,horizon_bucket_6_avg,horizon_bucket_7_avg,horizon_bucket_8_avg,horizon_bucket_9_avg,horizon_bucket_10_avg,horizon_bucket_12_avg,horizon_bucket_14_avg,horizon_bucket_16_avg,horizon_bucket_18_avg,horizon_bucket_20_avg,horizon_bucket_25_avg,horizon_bucket_32_avg,horizon_bucket_38_avg,horizon_bucket_42_avg,horizon_bucket_50_avg,horizon_bucket_58_avg,horizon_bucket_64_avg,horizon_bucket_72_avg,horizon_bucket_88_avg,horizon_bucket_96_avg,timestep_bucket_1_avg,timestep_bucket_2_avg,timestep_bucket_3_avg,timestep_bucket_4_avg,timestep_bucket_5_avg,timestep_bucket_6_avg,timestep_bucket_7_avg,timestep_bucket_8_avg,timestep_bucket_9_avg,timestep_bucket_10_avg,timestep_bucket_12_avg,timestep_bucket_14_avg,timestep_bucket_16_avg,timestep_bucket_18_avg,timestep_bucket_20_avg,timestep_bucket_25_avg,timestep_bucket_32_avg,timestep_bucket_38_avg,timestep_bucket_42_avg,timestep_bucket_50_avg,timestep_bucket_58_avg,timestep_bucket_64_avg,timestep_bucket_72_avg,timestep_bucket_88_avg,timestep_bucket_96_avg
104481_2023-08-15;104481_2023-09-01;105366_2023-01-03;105366_2024-01-02;106298_2023-11-11;106793_2023-06-09;106793_2024-06-13;107448_2023-10-19;107448_2023-11-02;108517_2024-07-13;112377_2024-01-18;113377_2024-01-08;115937_2024-05-17;115937_2024-07-11;116320_2024-06-14;118984_2024-12-11;120517_2024-08-08;121500_2023-05-20;125463_2023-06-18;125463_2023-11-25;127225_2023-12-05;127225_2024-06-27;127225_2024-11-10;127524_2023-07-08;127524_2024-01-23;127524_2024-10-26;128843_2023-04-02;128843_2023-11-19;128843_2024-02-22;129071_2023-02-19;130253_2024-05-06;132967_2023-02-03;132967_2023-11-03;132967_2024-08-12;132967_2024-11-29;133165_2024-03-01;133165_2024-08-03;133996_2023-03-03;133996_2023-04-09;133996_2023-10-02;133996_2024-11-14;136407_2023-05-07;136407_2023-09-24;136407_2024-09-22;140211_2023-03-09;144492_2023-05-06;144492_2023-06-20;151683_2023-10-20;151683_2024-09-19;151740_2023-01-09;152601_2023-01-18;152601_2023-02-14;152601_2023-11-27;155209_2023-01-10;157904_2023-03-31;160216_2024-03-06;160216_2024-03-08;160216_2024-06-07;160431_2023-03-27;161573_2024-02-04;161573_2024-07-29;163329_2023-06-28;163595_2023-02-25;163595_2024-05-08;163817_2024-01-21;163817_2024-05-09;165786_2023-02-10;166084_2024-01-13;167494_2023-11-16;167494_2024-02-26;168165_2024-05-28;168165_2024-06-18;169310_2023-01-03;169310_2023-12-13;171530_2023-06-20;171530_2024-05-02;172262_2023-11-11;172262_2024-11-20;172510_2023-08-20;172510_2024-05-21,0.67664,0.4974,10.8138,0.95355,1.01483,0.95355,0.90181,0.0,0.49457,0.64149,0.68609,0.72344,0.74581,0.76947,0.78122,0.8019,0.80026,0.82187,0.84474,0.86331,0.8866,0.90914,0.94432,0.98988,1.01078,1.0269,1.05505,1.09979,1.1264,1.21055,1.23227,0.8404,0.89378,0.88991,0.90158,0.90955,0.94483,0.93881,0.94554,0.94999,0.94549,0.94193,0.9516,0.9801,0.96348,0.97638,0.9807,1.02631,0.98749,0.94633,0.92943,0.93972,1.00478,0.94837,0.92861,0.80625,0.0
100354_2024-06-25;100707_2023-07-04;100707_2023-07-20;100707_2023-09-06;100707_2024-04-14;100707_2024-07-11;100707_2024-12-18;102016_2023-07-20;102016_2024-10-15;104481_2023-11-01;105366_2023-01-03;106298_2023-02-04;106793_2023-10-28;106793_2024-06-14;108517_2023-04-24;108795_2024-01-21;110260_2023-09-02;113377_2023-08-03;113377_2024-08-13;115937_2023-03-01;115937_2024-06-30;115937_2024-07-11;115937_2024-09-22;116320_2024-04-04;116320_2024-12-29;121500_2023-05-20;121500_2023-10-23;123129_2023-03-09;123129_2024-02-01;123129_2024-06-13;125463_2023-06-17;127225_2023-03-14;127225_2023-05-02;127225_2023-08-28;127524_2024-01-23;127524_2024-04-05;128843_2023-03-22;128843_2023-04-02;128843_2024-02-22;133165_2024-03-19;133165_2024-11-27;133996_2023-04-09;133996_2023-06-12;139410_2023-03-21;140211_2023-11-11;140211_2024-02-16;140211_2024-06-18;140649_2023-12-03;140649_2024-03-22;142975_2023-01-19;146624_2023-08-08;147147_2024-01-18;152601_2023-11-27;155209_2023-01-10;157904_2023-02-24;160216_2023-03-29;160216_2024-06-07;160431_2024-05-28;160431_2024-10-28;161573_2023-04-07;163595_2023-08-18;163595_2024-02-27;164897_2023-01-28;164897_2023-08-13;164897_2024-10-30;166084_2024-08-23;166206_2023-01-05;167494_2024-01-08;167494_2024-03-08;168165_2024-06-18;169310_2023-06-02;169310_2023-08-02;169310_2023-08-08;169310_2023-10-10;171530_2023-05-31;171530_2024-06-13;172262_2024-02-12;172510_2023-01-25;172510_2024-11-01;174968_2023-08-16,0.679,0.51273,10.81648,0.97108,1.03936,0.97108,0.90877,0.0,0.48818,0.64134,0.6879,0.71658,0.72806,0.74364,0.75718,0.77033,0.78683,0.81772,0.84902,0.87194,0.8948,0.92026,0.9543,1.01051,1.03647,1.04764,1.07333,1.12258,1.17337,1.26412,1.27627,0.84907,0.89377,0.88536,0.89947,0.92842,0.96056,0.96367,0.97148,0.97968,0.96614,0.96813,0.98307,1.02105,0.97246,1.0056,1.0199,1.08003,0.97408,0.96749,0.91427,0.97308,0.90844,0.96275,0.92812,0.70672,0.0
100354_2023-05-30;100354_2023-06-07;100354_2023-08-19;104481_2023-09-01;104481_2024-07-30;105366_2023-01-03;105366_2024-07-06;106298_2023-04-26;106793_2023-04-10;106793_2023-09-21;107448_2023-10-19;107448_2024-08-07;107448_2024-11-26;108795_2024-06-13;110260_2023-09-02;110260_2024-12-09;112377_2023-10-18;115937_2024-07-11;116320_2023-01-28;116320_2024-06-20;121500_2024-02-02;121500_2024-07-24;121555_2023-10-09;123129_2023-10-10;125463_2023-10-09;125463_2023-11-25;128843_2023-11-19;128843_2024-02-22;129071_2023-04-09;129071_2023-10-25;129071_2024-04-09;132256_2023-12-01;132256_2024-01-07;132256_2024-03-31;132967_2023-09-22;132967_2023-11-12;132967_2023-12-02;132967_2024-08-12;132967_2024-11-29;138414_2024-04-18;138414_2024-11-09;140211_2023-06-14;140211_2023-11-11;140211_2024-06-18;140649_2024-03-22;142975_2023-08-21;142975_2024-06-07;142975_2024-10-10;142975_2024-12-10;144492_2023-06-20;146624_2023-03-12;147049_2023-11-20;147147_2023-05-14;147147_2023-06-07;147147_2023-11-10;151683_2024-05-09;151740_2024-12-21;160431_2023-04-18;161573_2023-06-22;161573_2024-05-27;161573_2024-07-23;163329_2024-08-29;163595_2023-02-04;166084_2023-02-20;166084_2023-09-25;166084_2024-04-26;166084_2024-09-20;166206_2024-10-22;167494_2024-06-22;167494_2024-10-26;167494_2024-11-16;169310_2023-06-10;170013_2023-11-17;171530_2024-09-18;172262_2024-03-18;172510_2023-01-25;172510_2024-05-07;172510_2024-12-24;174968_2023-10-16;174968_2024-04-14,0.66051,0.49346,10.8086,0.9715,1.02616,0.9715,0.91151,0.0,0.49011,0.61751,0.67643,0.71827,0.74599,0.77023,0.79694,0.82342,0.84393,0.87235,0.89417,0.90898,0.92935,0.9417,0.97248,1.01019,1.03592,1.05631,1.08009,1.10697,1.11737,1.1974,1.21919,0.86236,0.91831,0.92077,0.94587,0.95431,0.95233,0.95325,0.96533,0.97144,0.95699,0.96066,0.96572,0.9796,0.96967,0.97622,0.9908,1.00565,0.99328,0.99657,0.98824,0.98125,0.93017,0.98805,0.97234,0.70353,0.0
100354_2024-12-28;102016_2024-03-27;102016_2024-10-15;104481_2024-01-19;106298_2023-02-04;106298_2023-06-14;106298_2024-03-13;106793_2023-04-10;106793_2023-09-21;107448_2023-02-24;107448_2023-08-23;107448_2024-12-04;108517_2023-05-01;108517_2023-07-12;108517_2024-05-30;108517_2024-07-13;108795_2023-12-14;108795_2024-05-15;110260_2023-09-02;112377_2023-10-18;115937_2024-09-22;116320_2023-04-19;116320_2024-11-01;118984_2024-12-11;120517_2024-10-01;121500_2024-01-25;123129_2023-03-09;123129_2024-02-01;125463_2023-10-09;125463_2023-11-30;125463_2024-03-27;127225_2023-05-30;127524_2024-03-16;127524_2024-06-25;128843_2023-11-19;128843_2024-02-22;128843_2024-05-16;132967_2023-11-03;132967_2023-12-02;133996_2023-03-03;133996_2023-10-02;133996_2024-11-02;136407_2023-09-30;138414_2023-10-18;138414_2024-11-09;140211_2023-03-17;140211_2023-06-14;140211_2024-02-16;140649_2023-12-03;140649_2024-06-14;142999_2023-05-01;146624_2023-08-08;147147_2024-08-31;151740_2023-03-12;151740_2024-04-21;152601_2024-08-27;160216_2023-03-29;160216_2024-03-06;160216_2024-08-22;160431_2023-04-18;161573_2023-04-21;164897_2023-01-29;164897_2023-03-26;167494_2024-06-22;168165_2024-06-24;169310_2023-06-02;169310_2023-06-10;169310_2023-08-02;169310_2024-07-08;170013_2023-02-25;170013_2023-10-01;170013_2023-11-17;171530_2023-03-22;171530_2024-05-02;171530_2024-09-18;172262_2023-02-12;172510_2023-01-25;172510_2023-11-29;172510_2024-12-21;174968_2023-10-16,0.6749,0.51003,10.80771,0.96355,1.02215,0.96355,0.91835,0.0,0.51012,0.65387,0.70511,0.73395,0.74568,0.76416,0.78037,0.79966,0.81763,0.84965,0.88388,0.90615,0.92092,0.93803,0.95899,0.99734,1.01847,1.0326,1.05907,1.10339,1.12353,1.20482,1.22766,0.88564,0.91944,0.93402,0.94551,0.95331,0.96328,0.95844,0.95992,0.96859,0.96254,0.94452,0.95108,0.97854,0.96148,0.96793,0.97708,1.00529,0.96995,0.9639,0.94784,0.98545,0.9454,0.97545,0.95822,0.82688,0.0
100354_2023-06-07;100354_2023-07-21;100354_2023-09-22;100354_2023-12-02;100707_2023-01-07;102016_2024-03-27;106298_2023-02-01;106298_2024-03-13;106793_2024-12-22;107448_2024-07-03;107448_2024-10-21;108517_2023-04-24;108517_2023-05-01;108517_2023-07-12;110260_2023-09-02;110260_2024-01-11;113377_2023-02-27;113377_2023-08-03;113377_2024-01-08;116320_2024-04-04;120517_2023-03-07;121500_2023-08-12;125463_2023-06-18;125463_2023-11-25;125463_2023-11-30;125463_2023-12-21;127225_2023-12-05;127524_2024-01-15;127524_2024-04-05;127524_2024-12-28;128843_2023-04-05;128843_2023-11-19;129071_2024-04-09;129071_2024-08-11;129071_2024-10-24;130253_2024-05-06;132967_2023-12-02;132967_2024-08-12;133165_2024-03-19;133996_2023-04-09;133996_2023-06-12;133996_2024-11-14;136407_2023-10-01;139410_2023-06-21;139410_2024-07-16;140211_2023-06-14;142975_2023-08-21;142975_2024-09-28;142999_2023-05-01;144492_2023-07-21;144492_2024-06-12;146624_2023-04-28;147049_2023-04-04;147147_2024-08-31;152601_2024-08-01;155209_2023-05-10;155209_2024-11-11;157904_2023-03-28;157904_2024-05-25;161573_2023-04-07;161573_2023-04-21;161573_2024-07-23;166084_2023-01-05;166084_2023-09-25;166084_2024-04-26;166084_2024-08-23;166206_2023-07-12;167494_2024-02-26;167494_2024-03-08;167494_2024-10-26;168165_2023-08-25;168165_2024-05-28;168165_2024-06-18;169310_2023-01-03;169310_2023-08-02;170013_2023-06-07;171530_2023-06-20;171530_2024-06-13;174968_2023-10-16;174968_2024-05-19,0.65481,0.49468,10.80959,0.963,1.01829,0.963,0.90115,0.0,0.48921,0.61596,0.67447,0.71857,0.74077,0.75898,0.7791,0.79794,0.81377,0.85795,0.8848,0.91118,0.9303,0.94236,0.9651,1.00196,1.02114,1.03695,1.06584,1.10646,1.11463,1.19026,1.21437,0.88265,0.93089,0.93238,0.9327,0.93385,0.95206,0.9471,0.9665,0.97376,0.94956,0.95475,0.95775,0.98482,0.96485,0.96791,0.97628,1.00081,1.01202,0.97504,0.94491,0.9926,0.94106,0.98238,0.90437,0.69166,0.0
100707_2024-04-14;100707_2024-06-02;102016_2023-07-18;105366_2023-09-05;106298_2023-08-01;106298_2023-11-11;106793_2024-09-15;107448_2024-10-09;107448_2024-11-26;108517_2023-08-02;108517_2024-05-30;108517_2024-07-13;108795_2023-07-29;108795_2024-05-15;108795_2024-11-23;110260_2023-01-06;110260_2024-01-11;113377_2024-06-26;115937_2023-03-01;115937_2024-05-17;116320_2023-08-02;120517_2023-04-01;121555_2024-03-31;125463_2023-06-28;127225_2023-08-28;127524_2023-02-12;127524_2023-08-27;127524_2023-11-09;128843_2023-04-13;129071_2023-02-19;132256_2024-01-07;132967_2023-12-02;132967_2023-12-31;132967_2024-07-16;133165_2024-02-02;133996_2023-03-03;136407_2023-10-01;139410_2023-06-21;139410_2023-07-18;140211_2023-04-23;140211_2024-02-16;142975_2023-01-19;142975_2023-08-21;142975_2023-10-18;142975_2024-06-07;142999_2023-06-08;142999_2024-06-11;144492_2023-07-21;144492_2023-12-08;147049_2024-01-27;147049_2024-11-03;147049_2024-12-20;151740_2023-08-22;151740_2023-10-14;152601_2023-01-18;152601_2024-08-01;155209_2023-05-10;160216_2024-03-06;160216_2024-08-22;160431_2023-09-29;160431_2024-10-28;161573_2023-04-07;161573_2023-06-22;163329_2023-11-20;163595_2024-05-08;164897_2023-09-05;164897_2024-07-09;166084_2023-02-20;166084_2023-09-19;166084_2024-08-23;166084_2024-09-20;166206_2024-09-27;167494_2023-08-27;168165_2024-05-28;168165_2024-06-18;170013_2023-06-07;171530_2023-06-06;172262_2023-02-12;172262_2024-02-24;172510_2024-01-06,0.66215,0.49304,10.80954,0.95386,1.01389,0.95386,0.8913,0.0,0.48558,0.61744,0.66626,0.70102,0.72406,0.74879,0.7696,0.78813,0.80786,0.85192,0.87478,0.89071,0.90691,0.91815,0.94476,0.98779,1.01375,1.02423,1.05045,1.09472,1.12321,1.20492,1.22541,0.87247,0.90276,0.90295,0.93234,0.9502,0.97587,0.96251,0.97495,0.98621,0.96921,0.95552,0.96695,1.00065,0.97066,0.98433,0.98577,1.00785,0.93775,0.9408,0.93162,0.95169,0.90912,0.93466,0.91828,0.72318,0.0
100354_2023-05-30;100354_2023-12-02;102016_2023-07-18;102016_2023-07-20;102016_2024-06-29;106298_2023-06-14;106298_2024-03-13;106793_2023-10-28;106793_2024-09-15;108517_2023-05-01;108517_2023-11-05;108517_2024-05-21;108795_2024-11-23;110260_2024-06-10;112377_2023-01-26;113377_2023-02-13;113377_2023-02-27;113377_2024-08-24;118984_2023-08-29;121500_2023-03-22;121555_2023-02-20;123129_2023-07-13;127225_2023-08-28;127524_2023-08-27;127524_2024-01-15;128843_2023-11-19;128843_2024-05-16;129071_2023-03-16;129071_2023-04-09;129071_2024-08-11;129071_2024-10-24;130253_2024-03-23;132256_2024-11-19;132967_2023-12-31;132967_2024-02-20;132967_2024-11-28;133165_2024-11-27;133996_2023-03-03;133996_2023-04-02;136407_2023-03-14;136407_2023-04-23;136407_2024-09-22;138414_2023-01-16;138414_2024-11-09;139410_2023-06-21;140211_2023-06-14;142999_2023-06-08;147049_2024-12-20;147147_2023-05-14;147147_2023-11-10;151683_2023-10-20;151740_2023-01-09;151740_2023-08-22;151740_2023-10-14;152601_2024-03-10;152601_2024-11-18;155209_2024-11-11;157904_2024-01-01;157904_2024-02-10;157904_2024-12-15;160216_2023-10-14;160216_2024-08-17;160216_2024-08-22;161573_2024-02-04;161573_2024-05-27;163817_2024-01-21;166084_2023-01-05;166084_2023-09-19;166084_2024-01-13;166084_2024-09-20;166206_2023-07-12;168165_2024-06-18;171530_2023-06-06;172262_2024-05-27;172262_2024-11-20;172510_2024-11-01;174968_2023-08-16;174968_2023-10-16;174968_2023-10-28;174968_2024-04-14,0.64977,0.50601,10.82094,0.94683,1.00615,0.94683,0.89292,0.0,0.49923,0.62827,0.6843,0.72231,0.74437,0.76554,0.78336,0.79539,0.80488,0.82997,0.85038,0.86797,0.88714,0.91013,0.94614,0.98947,1.01243,1.02162,1.03061,1.06549,1.10554,1.20188,1.2239,0.83976,0.87759,0.8804,0.90589,0.92819,0.92432,0.92147,0.95166,0.95703,0.93322,0.92786,0.96313,0.96799,0.95416,0.9539,0.96547,1.03614,0.93388,0.95799,0.95205,0.9553,0.86407,0.93815,0.91187,0.73074,0.0
100354_2023-07-21;100354_2024-06-25;100707_2023-07-04;100707_2023-07-28;100707_2024-06-02;100707_2024-12-18;102016_2024-10-15;104481_2023-09-01;104481_2023-11-01;104481_2024-07-30;105366_2023-09-16;106298_2023-04-26;107448_2023-11-16;107448_2024-07-03;108517_2023-11-05;108795_2024-05-15;112377_2023-01-26;112377_2024-01-18;112377_2024-05-22;116320_2023-01-28;116320_2024-04-04;116320_2024-05-09;116320_2024-06-12;116320_2024-12-29;118984_2024-12-11;121500_2023-10-23;123129_2023-08-08;123129_2024-08-26;125463_2023-06-18;125463_2023-11-30;127225_2024-07-07;127225_2024-11-10;128843_2023-11-19;129071_2023-04-09;129071_2024-01-30;132256_2024-03-31;132967_2023-02-02;132967_2023-02-03;132967_2023-11-12;132967_2024-02-20;133165_2024-08-21;136407_2023-09-30;138414_2023-11-03;139410_2023-06-21;140211_2023-11-11;142975_2023-04-09;142975_2023-11-02;142975_2024-09-28;144492_2023-06-20;146624_2024-05-28;147049_2024-08-15;151683_2023-03-15;151683_2024-09-19;152601_2023-02-14;152601_2024-03-10;152601_2024-08-01;157904_2024-12-15;160216_2023-01-17;160216_2024-03-06;160216_2024-09-21;160431_2024-05-11;160431_2024-10-28;161573_2023-02-25;161573_2023-06-22;163329_2023-11-20;163595_2023-02-04;163817_2024-04-11;164897_2023-01-29;164897_2023-07-03;164897_2023-12-12;164897_2024-03-01;164897_2024-11-16;165786_2023-09-07;166084_2023-01-03;167494_2024-01-08;169310_2024-07-01;170013_2023-10-01;171530_2024-05-02;171530_2024-09-18;174968_2023-03-21,0.63439,0.50469,10.81012,0.97387,1.02802,0.97387,0.91531,0.0,0.51095,0.62612,0.67625,0.71086,0.72722,0.74231,0.76063,0.78406,0.80232,0.84899,0.87744,0.90047,0.92914,0.95649,0.98863,1.02912,1.04833,1.06742,1.08978,1.11203,1.11556,1.19487,1.21785,0.8799,0.93986,0.94248,0.94218,0.9444,0.94565,0.94329,0.95019,0.95644,0.94426,0.94722,0.95261,0.96181,0.95925,0.96602,0.9737,1.00352,1.01458,1.0142,1.02458,1.0135,0.91534,0.96638,0.96366,0.69792,0.0
100354_2023-08-02;100354_2023-09-22;100354_2024-04-27;104481_2023-09-01;104481_2024-10-02;105366_2024-07-06;106298_2023-02-01;106298_2023-04-26;107448_2023-02-24;108517_2024-05-27;108517_2024-07-01;110260_2024-01-11;112377_2024-01-18;113377_2023-08-10;115937_2024-07-11;116320_2023-08-02;118984_2023-04-25;118984_2024-12-11;120517_2024-07-01;121500_2023-05-20;121500_2023-08-12;121555_2024-08-19;123129_2024-08-26;125463_2023-09-25;125463_2023-11-25;125463_2023-11-30;127225_2023-05-09;127225_2023-08-28;127524_2024-06-25;127524_2024-07-02;128843_2023-11-19;129071_2024-08-11;130253_2023-05-03;130253_2024-05-17;132967_2023-02-02;132967_2023-02-03;133165_2023-08-22;133996_2024-11-02;140649_2023-11-22;142975_2023-11-02;142999_2023-06-29;146624_2023-03-12;146624_2023-08-26;146624_2024-05-25;147049_2023-08-22;147147_2023-11-10;151683_2023-10-20;151740_2023-03-12;152601_2024-03-10;152601_2024-12-21;157904_2024-01-23;160216_2024-02-23;160216_2024-09-21;160431_2023-03-27;161573_2023-10-14;161573_2024-08-06;163329_2023-03-29;163329_2024-09-01;163595_2023-08-18;163817_2024-01-21;163817_2024-02-14;163817_2024-05-09;164897_2023-01-29;164897_2024-07-09;165786_2023-10-16;165786_2024-06-04;166084_2023-09-19;166084_2024-04-26;166084_2024-10-08;167494_2024-01-23;167494_2024-11-16;169310_2023-12-13;169310_2024-07-08;170013_2024-11-12;171530_2024-06-13;172262_2023-02-12;172262_2023-06-20;172510_2023-01-25;172510_2024-01-06;174968_2023-10-16,0.73502,0.53822,10.81743,0.96991,1.02493,0.96991,0.93745,0.0,0.54254,0.69488,0.75894,0.78266,0.79427,0.80052,0.82084,0.83621,0.83722,0.84977,0.87457,0.89454,0.9139,0.93766,0.96492,1.0077,1.02693,1.04168,1.06079,1.09692,1.11387,1.20202,1.22303,0.85779,0.90831,0.91457,0.92191,0.92605,0.9309,0.92871,0.93831,0.94692,0.92763,0.93139,0.93793,0.97028,0.95168,0.95327,0.97099,1.02026,0.96233,0.96815,0.96272,0.9882,0.94597,1.01669,0.97866,0.88904,0.0
100354_2023-09-22;100707_2024-06-02;102016_2023-07-20;104481_2024-01-19;105366_2024-07-06;106298_2023-02-04;106298_2023-02-25;107448_2023-11-02;107448_2024-11-26;108517_2023-07-12;108795_2024-06-13;112377_2023-10-18;113377_2023-08-10;115937_2024-07-11;115937_2024-09-25;116320_2024-04-04;116320_2024-12-14;118984_2023-08-29;120517_2024-08-07;121500_2024-12-01;123129_2024-07-05;123129_2024-08-11;125463_2023-10-15;127225_2024-09-15;127524_2024-01-15;127524_2024-03-16;127524_2024-10-18;127524_2024-10-26;129071_2023-05-02;129071_2024-08-11;130253_2023-02-09;130253_2024-03-23;130253_2024-05-06;132256_2024-11-19;132967_2023-02-03;133996_2023-04-09;136407_2023-09-30;138414_2024-02-24;139410_2023-06-21;140649_2023-01-20;140649_2023-12-03;142975_2024-10-10;146624_2023-08-26;147049_2023-11-20;151683_2023-10-20;151683_2024-05-25;151740_2023-01-09;152601_2024-08-27;155209_2023-01-10;160431_2023-03-01;161573_2023-10-14;161573_2024-07-29;163595_2023-11-21;163817_2024-02-14;164897_2023-09-05;164897_2024-03-01;165786_2024-04-08;165786_2024-09-04;166084_2023-01-05;166084_2024-04-26;167494_2023-08-27;167494_2024-01-23;167494_2024-03-08;169310_2023-06-10;169310_2024-07-08;169310_2024-10-03;169310_2024-10-05;170013_2023-02-25;170013_2023-11-17;170013_2024-06-23;171530_2023-03-22;171530_2023-06-06;172262_2023-06-20;172510_2023-11-29;172510_2024-05-21;172510_2024-11-01;172510_2024-12-21;174968_2023-03-21;174968_2023-10-16;174968_2023-10-28,0.67143,0.49221,10.81312,0.96851,1.03286,0.96851,0.91559,0.0,0.49046,0.62696,0.68865,0.73371,0.75422,0.7676,0.78356,0.79533,0.80607,0.83178,0.85755,0.88099,0.90453,0.92486,0.95982,1.01214,1.03466,1.04359,1.06384,1.10142,1.14499,1.24215,1.27135,0.85354,0.91417,0.89698,0.90184,0.92459,0.94773,0.94516,0.94242,0.95445,0.93694,0.94027,0.95627,0.98998,0.97335,0.98674,0.9945,1.07262,0.97136,0.98155,0.95133,0.94813,0.94375,0.9883,0.9521,0.77451,0.0
100354_2023-07-21;100354_2023-08-19;100354_2024-04-27;100354_2024-06-25;100354_2024-12-28;102016_2024-11-04;104481_2024-05-05;106298_2024-08-18;106793_2023-03-14;106793_2024-06-13;106793_2024-09-15;107448_2023-02-24;107448_2023-11-02;112377_2023-10-18;113377_2024-06-13;113377_2024-08-13;113377_2024-08-17;116320_2023-08-20;118984_2023-08-29;120517_2024-08-08;121500_2024-09-09;121500_2024-12-01;123129_2024-08-26;125463_2023-06-18;125463_2023-06-28;125463_2023-11-25;127225_2024-06-02;127225_2024-07-07;127524_2024-03-16;127524_2024-04-05;127524_2024-06-25;128843_2023-11-19;130253_2024-05-14;130253_2024-08-31;132256_2024-01-07;132967_2023-02-02;132967_2023-02-03;132967_2023-09-22;132967_2024-04-06;132967_2024-08-07;133996_2023-04-20;133996_2023-10-02;136407_2023-10-01;136407_2023-10-16;136407_2023-12-20;138414_2023-10-18;138414_2023-11-03;142975_2023-11-02;142975_2024-12-10;146624_2024-05-25;146624_2024-05-28;151683_2023-10-20;151740_2023-10-14;152601_2023-10-21;155209_2023-01-16;155209_2024-11-11;157904_2023-11-11;160216_2023-04-09;160216_2024-06-28;161573_2023-04-21;161573_2023-06-22;163817_2023-10-03;163817_2024-04-11;164897_2024-03-01;164897_2024-07-09;165786_2023-02-16;165786_2023-09-07;166084_2024-01-13;167494_2023-07-05;167494_2023-11-16;167494_2024-01-08;168165_2024-01-17;168165_2024-06-18;170013_2024-11-10;170013_2024-11-12;171530_2023-06-20;171530_2024-09-18;172262_2023-06-20;172510_2024-01-06;174968_2023-10-16,0.62598,0.50868,10.81124,0.9565,1.01393,0.9565,0.89484,0.0,0.49951,0.62291,0.66498,0.70131,0.72549,0.74807,0.76264,0.77804,0.78924,0.81869,0.84652,0.87355,0.90628,0.92681,0.95921,1.00642,1.02679,1.0424,1.06642,1.09981,1.11511,1.19225,1.21054,0.86429,0.90913,0.91142,0.92795,0.9348,0.93503,0.93476,0.93591,0.94922,0.95105,0.93871,0.95185,0.97344,0.95075,0.97316,0.98011,1.0049,0.97339,0.97941,0.97272,0.97713,0.87622,0.93446,0.91896,0.64552,0.0
100354_2024-06-25;100707_2024-07-11;100707_2024-12-18;102016_2023-07-20;102016_2024-10-15;106793_2024-06-14;107448_2024-08-07;108517_2023-07-12;108517_2023-11-05;108517_2024-05-21;108517_2024-05-30;108795_2024-06-13;110260_2024-12-09;115937_2024-09-25;116320_2024-12-14;118984_2023-04-25;120517_2024-08-08;121500_2024-01-25;121555_2023-02-14;121555_2024-08-25;123129_2024-06-13;125463_2023-06-17;125463_2024-03-27;127225_2023-05-30;127225_2024-11-10;128843_2024-05-16;129071_2023-05-02;130253_2024-05-06;132256_2023-12-01;132967_2024-11-28;133165_2024-10-17;133996_2023-06-12;133996_2024-11-14;136407_2023-10-01;138414_2023-10-18;138414_2023-11-03;138414_2024-11-09;140211_2023-06-14;140211_2023-11-11;140649_2023-04-24;142999_2024-06-11;144492_2023-12-08;146624_2023-03-10;146624_2024-05-28;147049_2024-08-15;147049_2024-12-20;147147_2023-04-24;151740_2023-01-09;151740_2024-04-21;157904_2023-02-24;157904_2023-03-28;157904_2023-11-11;160216_2024-06-07;160216_2024-08-17;160216_2024-08-22;160431_2024-07-01;161573_2024-08-23;163329_2023-06-28;163329_2023-11-20;163595_2024-09-22;163817_2024-01-26;163817_2024-05-09;164897_2023-09-05;166084_2024-01-13;167494_2024-01-08;167494_2024-01-23;167494_2024-06-22;168165_2023-02-15;168165_2023-08-25;169310_2023-08-02;170013_2023-10-01;170013_2024-06-23;170013_2024-11-10;170013_2024-11-12;171530_2023-05-31;171530_2023-06-06;171530_2024-05-02;172262_2024-02-24;172510_2024-01-06;172510_2024-12-21,0.65728,0.50362,10.81183,0.96797,1.03003,0.96797,0.91358,0.0,0.50029,0.63013,0.67711,0.72185,0.74763,0.76488,0.77972,0.79007,0.80344,0.84355,0.87312,0.89014,0.91085,0.92716,0.95525,1.0088,1.0294,1.04615,1.07322,1.10485,1.13929,1.23481,1.25867,0.83918,0.90236,0.89177,0.90338,0.92105,0.91956,0.94193,0.95063,0.95673,0.95059,0.96408,0.96089,0.98136,0.96297,0.97023,0.98234,1.04723,1.0032,0.96863,0.97232,0.94403,0.92191,0.98475,1.00492,0.73057,0.0
