candidate_set,rmse,rmse_20_loads,net_cost,horizon_pooled_avg,horizon_bucket_avg,timestep_pooled_avg,timestep_bucket_avg,horizon_bucket_1_avg,horizon_bucket_2_avg,horizon_bucket_3_avg,horizon_bucket_4_avg,horizon_bucket_5_avg,horizon_bucket_6_avg,horizon_bucket_7_avg,horizon_bucket_8_avg,horizon_bucket_9_avg,horizon_bucket_10_avg,horizon_bucket_12_avg,horizon_bucket_14_avg,horizon_bucket_16_avg,horizon_bucket_18_avg,horizon_bucket_20_avg,horizon_bucket_25_avg,horizon_bucket_32_avg,horizon_bucket_38_avg,horizon_bucket_42_avg,horizon_bucket_50_avg,horizon_bucket_58_avg,horizon_bucket_64_avg,horizon_bucket_72_avg,horizon_bucket_88_avg,horizon_bucket_96_avg,timestep_bucket_1_avg,timestep_bucket_2_avg,timestep_bucket_3_avg,timestep_bucket_4_avg,timestep_bucket_5_avg,timestep_bucket_6_avg,timestep_bucket_7_avg,timestep_bucket_8_avg,timestep_bucket_9_avg,timestep_bucket_10_avg,timestep_bucket_12_avg,timestep_bucket_14_avg,timestep_bucket_16_avg,timestep_bucket_18_avg,timestep_bucket_20_avg,timestep_bucket_25_avg,timestep_bucket_32_avg,timestep_bucket_38_avg,timestep_bucket_42_avg,timestep_bucket_50_avg,timestep_bucket_58_avg,timestep_bucket_64_avg,timestep_bucket_72_avg,timestep_bucket_88_avg,timestep_bucket_96_avg
100354_2024-04-27;100707_2023-07-28;100707_2024-07-11;102016_2024-10-15;102016_2024-11-04;104481_2023-09-01;105366_2023-01-03;105366_2023-09-16;106298_2023-04-26;106298_2023-05-06;106298_2023-06-14;106793_2024-09-15;107448_2023-02-24;107448_2023-09-20;107448_2024-01-07;107448_2024-07-03;107448_2024-08-07;108517_2024-05-27;108517_2024-05-30;108517_2024-07-01;108795_2024-04-26;108795_2024-05-15;110260_2023-09-02;110260_2024-01-11;113377_2023-02-13;116320_2024-04-04;116320_2024-06-20;118984_2024-12-11;120517_2024-08-07;121500_2023-03-22;121555_2023-10-09;123129_2023-03-09;123129_2024-02-01;125463_2023-11-25;125463_2024-03-27;127225_2024-06-27;128843_2024-02-22;128843_2024-05-16;129071_2023-04-09;129071_2024-10-24;130253_2023-05-03;130253_2024-03-03;132256_2023-12-01;132967_2024-04-06;136407_2023-03-14;136407_2023-09-24;138414_2023-11-03;140649_2023-02-05;142975_2023-08-21;146624_2023-04-28;147049_2023-11-20;147049_2024-01-27;151683_2024-09-19;155209_2023-07-18;155209_2024-07-16;157904_2023-03-28;160216_2024-06-28;160431_2024-05-11;161573_2023-04-07;161573_2023-09-11;161573_2023-12-20;161573_2024-07-23;163329_2023-11-20;163595_2023-11-21;163595_2024-02-27;163817_2023-02-09;163817_2024-01-26;164897_2024-03-01;165786_2024-09-04;165786_2024-11-22;166084_2023-01-05;166084_2024-10-08;166206_2024-09-27;167494_2024-01-23;169310_2023-06-02;169310_2024-10-05;172262_2023-06-20;172510_2023-12-22;174968_2023-08-16;174968_2023-11-13,0.61379,0.47464,10.80738,0.9758,1.03016,0.9758,0.91475,0.0,0.47468,0.62337,0.67941,0.71636,0.73562,0.75647,0.77505,0.7946,0.80989,0.85229,0.87918,0.89411,0.91903,0.93855,0.98156,1.02536,1.05757,1.08094,1.10511,1.12038,1.11508,1.19553,1.2183,0.87804,0.93723,0.93935,0.93937,0.94044,0.94266,0.93922,0.94106,0.94388,0.9398,0.94265,0.94897,0.95685,0.95933,0.96635,0.97502,1.00316,1.02792,1.03791,1.04576,0.99459,0.90556,0.96048,0.96741,0.70028,0.0
100354_2023-03-02;100354_2023-08-19;100707_2023-09-06;106298_2023-08-01;106793_2023-04-10;106793_2024-09-15;107448_2024-08-12;108517_2023-07-12;108517_2023-11-05;108517_2024-04-07;108517_2024-07-01;108795_2023-12-14;110260_2024-12-09;113377_2023-02-13;113377_2023-07-01;113377_2024-01-08;115937_2023-03-01;115937_2024-06-30;116320_2024-04-04;116320_2024-06-20;118984_2024-06-15;121500_2023-03-22;121500_2023-10-10;121500_2024-12-01;121555_2023-02-20;123129_2023-03-14;125463_2023-06-28;125463_2023-11-30;125463_2024-07-05;127225_2023-03-14;127225_2023-08-28;127524_2024-04-05;127524_2024-07-02;127524_2024-12-28;128843_2023-03-22;128843_2023-04-13;128843_2024-02-22;129071_2023-03-16;129071_2023-05-02;129071_2024-10-24;130253_2024-09-21;132967_2024-02-20;133165_2024-03-19;133165_2024-10-17;133996_2023-10-02;138414_2024-04-18;138414_2024-11-09;139410_2023-06-21;142975_2024-12-10;144492_2023-05-06;144492_2023-06-20;146624_2023-04-28;147049_2024-12-20;147147_2023-11-10;151683_2024-05-25;152601_2023-10-21;152601_2023-11-27;157904_2023-11-11;157904_2024-02-10;160216_2024-03-06;160216_2024-03-08;160216_2024-08-17;160431_2024-07-01;163595_2023-11-21;164897_2023-01-28;164897_2024-03-01;166084_2023-09-25;166084_2024-04-26;166084_2024-09-20;166084_2024-10-08;166206_2024-10-22;168165_2023-08-25;168165_2024-01-17;168165_2024-06-18;169310_2023-08-02;169310_2024-06-28;170013_2024-11-10;172262_2024-03-18;172510_2024-01-06;172510_2024-09-26,0.65887,0.49411,10.8093,0.96863,1.02324,0.96863,0.90927,0.0,0.49254,0.61915,0.67094,0.71756,0.74399,0.76864,0.78962,0.80705,0.82368,0.86703,0.89601,0.91004,0.92801,0.94096,0.96854,1.00868,1.03331,1.05226,1.0791,1.10489,1.11445,1.1963,1.21596,0.86553,0.92856,0.93108,0.93516,0.93673,0.95857,0.9586,0.96627,0.97179,0.95909,0.9594,0.96087,0.97677,0.97137,0.97702,0.98389,1.00331,0.98702,0.98887,0.99261,0.9879,0.93012,0.98465,0.97242,0.72655,0.0
100354_2023-08-19;100354_2024-06-25;102016_2023-07-18;102016_2023-07-20;102016_2024-03-08;106298_2023-06-14;106793_2023-06-04;106793_2023-06-09;107448_2023-02-24;107448_2024-08-07;107448_2024-11-26;108517_2023-05-01;108795_2023-07-29;108795_2023-12-14;110260_2023-09-02;110260_2023-12-25;110260_2024-02-01;110260_2024-12-09;113377_2024-01-04;113377_2024-08-13;113377_2024-08-24;115937_2024-06-30;116320_2023-11-03;116320_2024-05-09;121500_2023-08-12;121555_2024-08-19;123129_2023-07-13;125463_2023-11-25;125463_2023-12-21;125463_2024-07-05;128843_2024-05-16;129071_2024-07-19;130253_2023-02-09;132256_2024-01-07;132256_2024-12-13;132967_2023-11-12;132967_2023-12-02;132967_2023-12-31;132967_2024-08-12;133996_2023-04-09;133996_2023-10-02;136407_2023-04-23;136407_2024-09-22;138414_2023-01-16;139410_2023-03-21;140211_2024-06-18;140649_2023-04-24;142975_2024-06-07;144492_2023-05-06;144492_2023-07-28;146624_2023-03-10;146624_2023-08-08;147049_2023-04-04;147049_2023-08-22;151740_2023-10-14;152601_2023-11-27;155209_2023-01-10;155209_2023-05-10;155209_2023-07-18;155209_2023-09-05;157904_2024-02-10;160216_2023-10-14;160431_2023-03-01;161573_2023-02-25;163595_2023-02-25;163595_2024-09-22;163817_2024-01-26;163817_2024-11-27;164897_2023-01-28;164897_2024-08-06;165786_2024-09-04;166084_2023-08-10;166084_2023-09-19;166206_2024-10-22;167494_2023-11-16;170013_2023-02-25;170013_2024-11-10;172510_2023-01-25;174968_2023-08-16;174968_2024-04-14,0.62787,0.49793,10.81433,0.96876,1.02564,0.96876,0.90717,0.0,0.48798,0.63047,0.67147,0.70702,0.72776,0.7451,0.7661,0.78482,0.79744,0.83484,0.87045,0.89606,0.92083,0.93208,0.97375,1.01079,1.0451,1.06671,1.08806,1.11102,1.12014,1.20833,1.22377,0.84665,0.90947,0.90643,0.91724,0.92297,0.93258,0.92851,0.92782,0.94035,0.93759,0.93403,0.9525,0.9672,0.95734,0.97602,0.98285,1.02265,0.99806,1.0097,1.01077,1.01673,0.86869,0.97655,0.93204,0.64427,0.0
100354_2023-07-21;100354_2024-03-09;100707_2023-01-07;100707_2024-04-01;100707_2024-04-14;102016_2024-03-08;104481_2024-07-30;106298_2023-02-25;106793_2024-06-14;106793_2024-09-15;107448_2024-07-03;107448_2024-08-07;107448_2024-10-21;107448_2024-11-26;108517_2023-08-02;110260_2023-12-25;110260_2024-01-11;113377_2023-08-10;116320_2023-08-02;116320_2024-11-01;118984_2023-08-29;118984_2024-12-11;120517_2023-04-01;120517_2024-08-07;120517_2024-11-08;121500_2023-03-22;121500_2023-08-12;121555_2023-02-14;121555_2024-08-19;123129_2023-03-09;125463_2023-06-28;125463_2023-10-15;125463_2024-01-22;127524_2024-01-23;127524_2024-06-25;128843_2024-05-16;129071_2023-02-19;129071_2023-03-16;129071_2024-07-19;129071_2024-08-11;129071_2024-12-19;130253_2024-03-23;130253_2024-05-06;132256_2023-12-01;132967_2023-11-12;132967_2024-04-06;132967_2024-08-07;132967_2024-11-28;133165_2024-08-16;133165_2024-08-21;136407_2023-09-30;138414_2023-10-18;138414_2024-11-09;142975_2023-10-18;146624_2023-01-11;146624_2023-03-12;146624_2023-04-28;146624_2023-08-26;146624_2024-05-25;151683_2023-03-15;151683_2024-05-21;151740_2023-01-09;152601_2023-02-14;152601_2023-11-27;152601_2024-03-10;155209_2023-01-10;155209_2023-01-16;160431_2024-07-01;161573_2023-09-11;161573_2024-08-23;163329_2023-06-28;163329_2024-08-29;163329_2024-09-29;164897_2023-09-05;165786_2023-02-16;166206_2024-09-14;167494_2024-03-08;169310_2023-06-10;172262_2023-11-11;174968_2023-10-16,0.67937,0.48666,10.81109,0.95116,1.00968,0.95116,0.8935,0.0,0.49268,0.62032,0.67631,0.71806,0.74176,0.76717,0.78121,0.79844,0.80526,0.83656,0.85321,0.86845,0.88694,0.9077,0.94461,0.99191,1.01472,1.02937,1.05342,1.09208,1.11246,1.19498,1.21528,0.84775,0.89799,0.91312,0.92368,0.93885,0.93565,0.9358,0.94238,0.94677,0.93897,0.9489,0.95183,0.97427,0.95804,0.95857,0.97456,1.01763,0.96184,0.96149,0.95738,0.95901,0.87596,0.92264,0.91703,0.73691,0.0
100707_2023-07-28;100707_2024-12-03;102016_2023-07-18;102016_2024-11-04;106793_2023-04-10;107448_2023-09-20;107448_2024-01-07;107448_2024-10-09;108517_2023-11-05;108517_2024-05-27;108795_2024-11-23;110260_2024-12-09;112377_2023-01-26;113377_2024-06-13;115937_2024-10-13;116320_2023-01-28;116320_2023-08-20;116320_2024-11-01;116320_2024-12-14;118984_2024-06-15;121500_2023-05-20;121500_2024-07-24;121555_2023-10-09;121555_2024-03-09;125463_2023-10-15;125463_2023-11-30;125463_2023-12-21;127225_2023-03-14;127225_2023-05-09;127225_2023-12-05;127225_2024-06-02;127524_2023-07-08;127524_2024-03-16;127524_2024-04-05;127524_2024-10-18;129071_2023-03-16;130253_2023-02-09;130253_2023-05-03;130253_2024-05-17;132256_2024-01-07;132967_2023-02-02;132967_2023-02-03;133165_2024-03-19;133165_2024-08-16;133165_2024-10-17;133996_2023-04-02;138414_2023-11-03;140211_2023-11-11;140649_2023-02-05;140649_2023-04-24;146624_2024-05-25;147049_2024-04-22;147147_2023-05-14;151683_2023-03-15;151683_2024-05-09;151740_2024-07-24;152601_2023-11-27;155209_2023-01-10;160216_2023-10-14;160216_2024-03-08;160216_2024-06-07;160431_2024-05-28;161573_2024-08-06;163329_2023-03-29;163329_2024-09-29;163595_2023-02-04;163817_2024-05-09;164897_2023-12-12;164897_2024-11-16;166084_2023-09-19;166084_2024-04-26;166206_2023-01-05;166206_2024-10-22;167494_2024-06-30;168165_2024-06-24;170013_2023-10-01;170013_2024-05-20;170013_2024-06-23;170013_2024-11-10;172262_2024-02-24,0.60139,0.49655,10.80675,0.95965,1.0152,0.95965,0.89573,0.0,0.49166,0.61985,0.66775,0.7082,0.73047,0.7539,0.77447,0.79568,0.81366,0.8583,0.88429,0.9034,0.92743,0.94128,0.96495,0.99811,1.01944,1.0319,1.05564,1.09563,1.11329,1.19301,1.20544,0.87973,0.93038,0.92815,0.92955,0.93647,0.95767,0.94556,0.95859,0.97976,0.95235,0.95566,0.96092,0.9876,0.97191,0.97698,0.97938,1.00348,0.96526,0.96403,0.96666,0.9836,0.93761,0.97419,0.9245,0.66185,0.0
100354_2023-08-02;100707_2024-04-01;100707_2024-04-14;100707_2024-12-18;102016_2024-03-08;102016_2024-04-10;102016_2024-06-29;106298_2023-06-14;106298_2024-03-13;107448_2023-11-02;108517_2023-07-12;108517_2023-12-09;108795_2024-05-15;110260_2023-01-06;110260_2023-09-02;116320_2023-01-28;116320_2024-06-20;116320_2024-11-01;116320_2024-12-29;118984_2023-04-25;123129_2023-10-10;123129_2024-07-05;127225_2023-03-14;127524_2023-02-12;127524_2023-11-09;127524_2024-10-26;128843_2024-02-22;128843_2024-06-27;129071_2023-03-16;129071_2023-05-02;129071_2024-10-24;130253_2024-05-06;132967_2023-11-03;133165_2024-02-02;133165_2024-03-19;133165_2024-10-17;133996_2023-04-02;133996_2024-08-30;139410_2023-03-21;140211_2023-03-17;140211_2023-11-11;140649_2023-04-24;142975_2023-04-09;142999_2023-05-01;144492_2023-05-06;144492_2023-12-08;146624_2023-03-12;146624_2024-05-25;151740_2024-04-21;152601_2023-01-18;155209_2023-01-10;155209_2023-05-10;155209_2024-07-16;157904_2024-02-10;160216_2024-03-06;160216_2024-06-28;160431_2024-10-28;163329_2024-09-29;163595_2023-02-04;163595_2023-11-21;163817_2023-07-05;164897_2023-01-28;164897_2023-03-26;164897_2023-08-13;164897_2024-08-06;165786_2024-04-08;166084_2023-01-03;166206_2023-07-12;167494_2023-08-27;167494_2024-06-22;168165_2023-03-10;168165_2024-06-18;169310_2024-10-05;170013_2023-06-07;171530_2024-03-17;172262_2023-07-08;172262_2024-01-06;172510_2023-08-20;172510_2024-01-06;172510_2024-01-21,0.66889,0.48527,10.80669,0.95911,1.0214,0.95911,0.89916,0.0,0.48038,0.62129,0.67632,0.71496,0.73511,0.75769,0.78027,0.8009,0.82019,0.85062,0.87471,0.88995,0.90631,0.9208,0.9449,0.98894,1.01222,1.0295,1.05463,1.11036,1.13515,1.21282,1.23707,0.8917,0.91771,0.93562,0.94202,0.95641,0.97512,0.96177,0.96945,0.97901,0.97888,0.9566,0.96369,1.02437,0.96488,0.97425,0.97989,1.01108,1.01432,0.94815,0.89775,0.9852,0.94063,0.96184,0.92322,0.73761,0.0
100354_2024-04-27;100354_2024-12-28;100707_2024-04-01;100707_2024-06-02;104481_2023-09-01;104481_2023-11-01;104481_2024-01-19;106298_2023-08-01;106298_2024-08-18;106298_2024-11-17;106793_2023-10-28;107448_2023-11-16;107448_2024-05-30;107448_2024-08-07;110260_2023-12-25;112377_2023-02-13;116320_2023-08-02;116320_2024-04-04;116320_2024-11-01;118984_2024-12-11;121500_2023-03-22;121500_2023-10-23;121500_2024-12-01;121555_2023-02-14;121555_2024-08-25;123129_2024-02-01;125463_2023-10-15;125463_2024-03-27;127225_2023-05-02;127225_2023-05-30;127524_2023-07-08;127524_2023-11-09;127524_2024-01-15;127524_2024-03-16;129071_2023-03-16;130253_2023-05-03;130253_2024-03-03;130253_2024-08-31;132256_2023-12-01;132967_2023-02-02;132967_2023-02-03;132967_2024-04-06;133996_2024-11-02;136407_2023-10-01;136407_2023-10-16;136407_2023-12-20;138414_2024-02-24;138414_2024-11-09;139410_2024-07-16;140211_2023-03-17;142975_2023-10-18;142975_2024-06-07;142999_2024-03-13;144492_2023-07-21;144492_2024-06-12;147049_2024-04-11;147049_2024-04-22;151740_2023-10-14;151740_2024-12-21;152601_2024-11-18;155209_2024-11-15;157904_2024-01-01;160216_2024-03-06;160431_2024-10-28;163329_2024-09-01;163329_2024-09-29;163595_2023-02-25;163817_2024-01-21;163817_2024-01-26;163817_2024-02-14;163817_2024-05-09;166084_2024-04-26;166084_2024-09-20;167494_2024-11-16;168165_2023-02-15;170013_2024-11-12;172262_2023-07-08;172510_2023-01-25;172510_2024-01-06;172510_2024-01-21,0.67226,0.50198,10.81451,0.96599,1.02171,0.96599,0.90557,0.0,0.49094,0.62092,0.67797,0.71811,0.73957,0.7565,0.77102,0.78882,0.80619,0.85749,0.89645,0.92119,0.93707,0.94735,0.97502,1.00925,1.02543,1.03763,1.06311,1.09951,1.11664,1.1919,1.21808,0.90534,0.93069,0.95642,0.96257,0.96065,0.98148,0.97389,0.98779,0.99798,0.97652,0.95836,0.95856,1.00033,0.9667,0.97113,0.97836,1.0036,0.98192,0.96228,0.95205,0.99457,0.91291,0.96489,0.93033,0.71237,0.0
100354_2023-03-02;100354_2023-05-30;100354_2023-08-02;100707_2023-07-04;100707_2023-09-06;104481_2024-05-05;105366_2023-09-05;105366_2023-09-16;106298_2023-02-01;106298_2024-08-18;106298_2024-11-17;107448_2023-09-20;107448_2024-08-07;107448_2024-11-26;108517_2024-04-07;108795_2023-07-29;108795_2024-01-21;108795_2024-11-23;112377_2023-10-18;113377_2023-07-01;113377_2024-06-13;116320_2024-11-01;116320_2024-12-14;118984_2024-12-11;120517_2023-04-01;121500_2023-05-20;121500_2024-02-02;121500_2024-09-09;121555_2024-03-09;121555_2024-08-25;123129_2024-02-01;123129_2024-08-26;125463_2023-06-18;127225_2023-05-30;127225_2024-06-27;127524_2023-08-27;127524_2024-07-02;127524_2024-09-05;127524_2024-10-26;129071_2023-04-09;130253_2023-02-09;132967_2024-02-20;132967_2024-07-16;133165_2024-08-16;133996_2024-08-30;138414_2023-01-16;139410_2023-06-21;140211_2024-06-18;140649_2023-01-20;140649_2023-02-05;140649_2024-03-22;142975_2023-01-19;142975_2023-04-09;142975_2023-11-02;151683_2024-05-09;152601_2024-08-27;155209_2024-07-16;157904_2023-02-24;157904_2023-03-28;157904_2023-11-11;160216_2023-10-14;160216_2024-09-21;160431_2024-05-28;161573_2024-05-27;163595_2023-02-25;163817_2024-01-26;163817_2024-02-14;164897_2023-12-12;166084_2023-08-04;166084_2023-09-19;167494_2024-06-22;167494_2024-10-26;168165_2024-06-24;170013_2023-10-01;171530_2024-06-13;172262_2024-03-18;172262_2024-09-18;172510_2024-01-21;174968_2023-02-25;174968_2024-04-14,0.65375,0.50181,10.80942,0.96528,1.02146,0.96528,0.9069,0.0,0.49603,0.62858,0.67953,0.71692,0.73558,0.75552,0.77104,0.79287,0.81637,0.86019,0.89208,0.90922,0.92794,0.94458,0.97246,1.00441,1.02236,1.03821,1.06803,1.10388,1.11757,1.19794,1.22183,0.88105,0.93838,0.94073,0.94641,0.9499,0.97135,0.967,0.97138,0.97447,0.96765,0.95146,0.9566,0.98359,0.96564,0.96917,0.97702,1.00356,0.97813,0.97304,0.96032,0.98483,0.9359,0.99828,0.94172,0.74005,0.0
100354_2023-08-19;100707_2024-12-18;104481_2024-10-02;105366_2023-01-03;106793_2023-03-14;106793_2023-04-10;106793_2023-06-04;106793_2024-06-13;107448_2023-08-23;107448_2024-05-30;107448_2024-12-04;108517_2024-05-30;108517_2024-07-01;110260_2023-09-02;110260_2024-02-01;112377_2024-05-22;113377_2023-07-01;113377_2024-06-13;116320_2023-04-19;116320_2023-08-02;116320_2023-08-20;116320_2024-04-04;118984_2024-12-11;121500_2023-08-12;121500_2024-02-02;121555_2024-03-09;123129_2023-07-13;123129_2024-06-13;125463_2023-06-28;127225_2023-03-14;127524_2023-07-08;127524_2023-08-27;127524_2024-01-15;127524_2024-12-28;129071_2023-05-02;132256_2024-03-31;132967_2024-11-28;133165_2024-08-16;133996_2023-03-03;136407_2023-04-22;136407_2023-09-30;136407_2023-12-20;136407_2024-08-01;138414_2023-10-18;138414_2023-11-03;138414_2024-04-18;139410_2023-03-06;139410_2023-06-21;140211_2023-04-23;140649_2023-11-22;142975_2023-11-02;151683_2024-05-09;151740_2023-08-22;152601_2023-01-18;152601_2023-11-27;152601_2024-12-21;157904_2024-01-23;157904_2024-12-15;160431_2024-05-28;161573_2023-10-14;161573_2024-07-23;163329_2023-03-29;165786_2023-09-07;165786_2024-06-04;165786_2024-11-22;166084_2023-01-03;166206_2024-09-27;167494_2023-08-27;167494_2024-06-30;168165_2023-02-15;168165_2024-01-17;168165_2024-06-24;169310_2023-06-10;169310_2024-10-03;171530_2023-03-22;172262_2024-01-06;172262_2024-02-24;172262_2024-09-18;172510_2023-01-25;172510_2024-12-21,0.64267,0.50796,10.81854,0.95836,1.02279,0.95836,0.89754,0.0,0.50659,0.63726,0.67679,0.71151,0.73714,0.75989,0.77046,0.78183,0.79053,0.81537,0.84362,0.8635,0.88755,0.90631,0.94007,0.99884,1.02923,1.04154,1.06126,1.10274,1.13589,1.23061,1.24667,0.83621,0.87657,0.88611,0.91849,0.93935,0.94144,0.93941,0.96231,0.96168,0.95086,0.96131,0.97021,0.99715,0.97362,0.97552,0.99695,1.04455,0.94629,0.95086,0.93223,0.97837,0.87732,0.93798,0.94802,0.71619,0.0
100354_2023-12-02;100707_2024-04-14;100707_2024-06-02;102016_2024-03-27;102016_2024-06-29;106793_2023-06-04;106793_2024-06-13;107448_2024-10-09;108517_2023-12-09;110260_2024-01-11;110260_2024-06-10;112377_2023-02-13;113377_2023-02-13;113377_2023-02-27;113377_2024-08-13;113377_2024-08-17;115937_2024-06-30;116320_2024-05-09;120517_2023-11-28;121555_2024-08-19;121555_2024-08-25;123129_2024-08-11;125463_2023-12-21;125463_2024-01-22;127225_2023-05-09;127225_2024-07-07;127524_2023-08-27;128843_2023-04-13;129071_2023-03-16;133165_2024-02-02;133165_2024-03-01;133996_2024-11-14;136407_2023-04-22;136407_2023-12-20;139410_2023-03-06;140211_2023-11-11;140649_2023-01-20;144492_2023-05-06;147049_2024-11-03;147147_2023-06-07;147147_2023-10-10;151683_2024-05-09;151683_2024-09-19;151740_2023-01-09;152601_2024-08-01;155209_2023-04-23;160216_2024-02-23;160216_2024-06-28;160431_2023-03-01;160431_2023-04-18;160431_2024-05-28;161573_2023-10-14;161573_2024-08-06;161573_2024-11-23;163329_2023-06-28;163329_2024-09-01;163595_2023-02-04;163817_2023-07-05;164897_2023-01-28;164897_2023-03-26;165786_2023-10-16;166084_2023-08-10;166084_2023-09-25;166084_2024-10-08;166206_2023-07-12;167494_2023-08-27;167494_2024-03-08;167494_2024-06-22;167494_2024-10-26;168165_2024-01-17;169310_2023-06-10;169310_2024-06-28;169310_2024-07-08;169310_2024-10-03;170013_2024-11-12;171530_2024-03-17;172262_2023-02-12;172510_2023-03-10;172510_2024-01-06;174968_2023-02-25,0.64342,0.47411,10.82751,0.96594,1.02072,0.96594,0.91042,0.0,0.47262,0.62129,0.68665,0.73129,0.74564,0.7607,0.77312,0.78537,0.79647,0.82344,0.85726,0.88045,0.90952,0.93099,0.97671,1.04093,1.05192,1.06501,1.0723,1.09021,1.10273,1.18891,1.21822,0.88994,0.9045,0.90347,0.90485,0.91322,0.91709,0.91716,0.91013,0.96451,0.91697,0.92098,0.92555,0.9498,0.95734,0.96067,0.97873,1.0196,1.02137,0.95801,1.01149,1.01173,0.98522,1.03486,0.92347,0.70131,0.0
100354_2024-04-27;100707_2023-01-07;100707_2023-07-20;100707_2023-09-06;100707_2024-12-18;102016_2023-07-18;106298_2023-02-04;106793_2023-03-14;106793_2023-06-04;106793_2024-09-15;107448_2023-11-16;107448_2024-01-07;108517_2023-04-24;108517_2024-05-30;108517_2024-07-01;113377_2023-02-27;115937_2024-05-17;115937_2024-06-30;116320_2023-08-02;116320_2023-08-20;116320_2024-06-12;118984_2024-06-15;120517_2023-03-07;120517_2023-11-28;121500_2024-02-24;121500_2024-07-24;121555_2023-10-09;123129_2023-03-14;125463_2023-11-25;127225_2024-09-15;127524_2023-07-08;127524_2023-08-27;127524_2024-07-02;127524_2024-10-26;128843_2024-05-06;130253_2024-05-14;132256_2024-03-31;132967_2023-11-12;132967_2023-12-02;132967_2024-08-12;133996_2023-04-09;133996_2023-04-20;133996_2024-08-30;136407_2023-04-23;139410_2024-03-11;140211_2023-04-23;140649_2023-01-20;142975_2024-09-28;142975_2024-12-10;142999_2023-05-01;142999_2024-06-11;146624_2024-05-28;147049_2024-04-17;147049_2024-12-20;147147_2023-10-10;147147_2023-11-10;147147_2024-01-18;155209_2023-07-18;155209_2024-11-11;157904_2023-11-11;160216_2024-08-22;160431_2023-03-01;161573_2024-07-23;163595_2023-08-18;163817_2023-03-14;163817_2024-11-27;164897_2023-01-29;165786_2024-06-04;166084_2023-08-10;166084_2024-08-23;166084_2024-10-08;169310_2023-06-10;169310_2024-07-01;169310_2024-07-08;170013_2024-05-20;172262_2023-07-08;172510_2023-01-25;172510_2024-02-12;174968_2023-10-16;174968_2023-11-13,0.6953,0.5076,10.81401,0.9601,1.02309,0.9601,0.91125,0.0,0.50948,0.66357,0.70346,0.73147,0.74886,0.76235,0.77353,0.78684,0.79981,0.82288,0.8547,0.87756,0.90287,0.91979,0.94708,0.99566,1.01637,1.03784,1.05871,1.10777,1.13214,1.22097,1.25133,0.85693,0.92462,0.92462,0.92705,0.92947,0.96212,0.95683,0.95852,0.96789,0.93783,0.9418,0.94586,0.98463,0.95892,0.97101,0.97873,1.01753,1.02557,0.93585,0.93365,0.97821,0.92905,1.0109,0.92573,0.81081,0.0
100354_2023-06-07;102016_2024-11-04;104481_2024-10-02;105366_2023-01-03;106298_2023-02-01;106793_2024-06-13;107448_2024-10-21;108795_2024-04-26;108795_2024-11-23;110260_2023-01-06;112377_2023-01-26;112377_2024-10-02;113377_2024-06-13;115937_2023-03-01;115937_2024-07-11;115937_2024-09-25;116320_2023-01-28;116320_2023-03-16;116320_2024-12-14;118984_2024-06-15;120517_2024-10-01;121500_2023-05-20;123129_2023-03-09;123129_2023-07-13;123129_2024-06-13;125463_2023-06-18;127225_2024-06-02;127524_2024-06-25;128843_2023-03-22;128843_2023-11-19;128843_2024-05-06;128843_2024-06-27;129071_2023-02-19;129071_2023-10-25;129071_2024-04-09;130253_2024-05-06;132967_2023-02-02;132967_2023-11-03;133165_2024-08-16;133996_2024-08-30;133996_2024-11-14;136407_2023-05-07;139410_2023-06-21;139410_2024-03-11;140211_2023-04-23;142975_2023-01-19;142975_2023-11-02;142975_2024-09-28;142975_2024-12-10;146624_2023-03-12;147147_2023-05-14;147147_2023-11-10;152601_2023-01-18;152601_2023-11-27;155209_2024-11-11;157904_2023-02-24;160216_2023-03-29;160216_2024-08-22;161573_2023-12-20;161573_2024-07-23;161573_2024-08-06;161573_2024-08-23;163329_2024-08-29;163595_2024-05-08;163817_2023-03-14;163817_2023-07-05;163817_2024-06-23;164897_2023-08-13;164897_2023-09-05;165786_2024-06-04;165786_2024-11-22;167494_2024-01-23;167494_2024-12-11;168165_2023-03-10;169310_2023-08-08;169310_2024-03-17;170013_2023-10-01;172262_2023-11-11;172262_2024-01-06;172262_2024-02-12,0.71234,0.51357,10.81729,0.96305,1.02741,0.96305,0.90368,0.0,0.52255,0.64107,0.6845,0.71169,0.72516,0.74438,0.75689,0.76943,0.78251,0.81359,0.84531,0.87484,0.90385,0.92306,0.95754,1.00478,1.02703,1.04656,1.0741,1.1159,1.13494,1.22693,1.26308,0.85065,0.89461,0.90299,0.91739,0.92624,0.92185,0.92332,0.99649,1.00236,0.93857,0.94178,0.95184,0.97355,0.96516,0.97317,0.98536,1.03744,0.97002,0.9755,0.96766,0.91049,0.85105,0.93339,0.98997,0.75454,0.0
